match_id,h_id,h_name,a_id,a_name,h_p1_id,h_p1_name,h_p1_pos,h_p1_t,h_p2_id,h_p2_name,h_p2_pos,h_p2_t,h_p3_id,h_p3_name,h_p3_pos,h_p3_t,h_p4_id,h_p4_name,h_p4_pos,h_p4_t,h_p5_id,h_p5_name,h_p5_pos,h_p5_t,h_p6_id,h_p6_name,h_p6_pos,h_p6_t,h_p7_id,h_p7_name,h_p7_pos,h_p7_t,h_p8_id,h_p8_name,h_p8_pos,h_p8_t,h_p9_id,h_p9_name,h_p9_pos,h_p9_t,h_p10_id,h_p10_name,h_p10_pos,h_p10_t,h_p11_id,h_p11_name,h_p11_pos,h_p11_t,h_p12_id,h_p12_name,h_p12_pos,h_p12_t,h_p13_id,h_p13_name,h_p13_pos,h_p13_t,h_p14_id,h_p14_name,h_p14_pos,h_p14_t,a_p1_id,a_p1_name,a_p1_pos,a_p1_t,a_p2_id,a_p2_name,a_p2_pos,a_p2_t,a_p3_id,a_p3_name,a_p3_pos,a_p3_t,a_p4_id,a_p4_name,a_p4_pos,a_p4_t,a_p5_id,a_p5_name,a_p5_pos,a_p5_t,a_p6_id,a_p6_name,a_p6_pos,a_p6_t,a_p7_id,a_p7_name,a_p7_pos,a_p7_t,a_p8_id,a_p8_name,a_p8_pos,a_p8_t,a_p9_id,a_p9_name,a_p9_pos,a_p9_t,a_p10_id,a_p10_name,a_p10_pos,a_p10_t,a_p11_id,a_p11_name,a_p11_pos,a_p11_t,a_p12_id,a_p12_name,a_p12_pos,a_p12_t,a_p13_id,a_p13_name,a_p13_pos,a_p13_t,a_p14_id,a_p14_name,a_p14_pos,a_p14_t
1190174,13,Arsenal,14,Leicester,6775,Petr Cech,Goalkeeper,1.0,110260,Sead Kolasinac,Defender,1.0,23072,Nacho Monreal,Defender,1.0,288795,Rob Holding,Defender,1.0,125211,Héctor Bellerín,Midfielder,1.0,84146,Alex Oxlade-Chamberlain,Midfielder,1.0,125209,Mohamed Elneny,Midfielder,0.7455555555555555,89401,Granit Xhaka,Midfielder,1.0,13756,Mesut Özil,Forward,1.0,39308,Danny Welbeck,Forward,0.835925925925926,73078,Alexandre Lacazette,Forward,1.0,26820,Aaron Ramsey,Midfielder,0.2544444444444445,13796,Theo Walcott,Forward,0.16407407407407404,,,,0.0,19545,Kasper Schmeichel,Goalkeeper,1.0,23683,Danny Simpson,Defender,1.0,8157,Wes Morgan,Defender,1.0,99487,Harry Maguire,Defender,1.0,12431,Christian Fuchs,Defender,1.0,104749,Riyad Mahrez,Midfielder,1.0,327683,Wilfred Ndidi,Midfielder,1.0,75198,Matty James,Midfielder,0.9149999999999999,42147,Marc Albrighton,Midfielder,0.9827777777777779,26222,Shinji Okazaki,Forward,0.802037037037037,106981,Jamie Vardy,Forward,1.0,243552,Daniel Amartey,Forward,0.1979629629629629,289253,Kelechi Iheanacho,Midfielder,0.08500000000000008,136945,Demarai Gray,Midfielder,0.01722222222222214
1190175,211,Brighton,167,Man City,81523,Mat Ryan,Goalkeeper,1.0,23957,Bruno,Defender,1.0,75692,Shane Duffy,Defender,1.0,86441,Lewis Dunk,Defender,1.0,33477,Markus Suttner,Defender,1.0,122926,Solly March,Midfielder,0.835925925925926,77429,Davy Pröpper,Midfielder,1.0,24238,Dale Stephens,Midfielder,1.0,127119,Isaiah Brown,Midfielder,0.259814814814,71824,Pascal Groß,Forward,1.0,28981,Tomer Hemed,Forward,0.6664814814814815,25829,Jamie Murphy,Midfielder,0.7401851851851852,21427,Glenn Murray,Forward,0.33351851851851855,86794,Anthony Knockaert,Midfielder,0.16407407407407404,121774,Ederson,Goalkeeper,1.0,75691,Nicolás Otamendi,Defender,1.0,10136,Vincent Kompany,Defender,1.0,101374,John Stones,Defender,1.0,19119,Fernandinho,Midfielder,1.0,69778,Kyle Walker,Forward,1.0,73084,Kevin De Bruyne,Forward,1.0,14102,David Silva,Forward,1.0,88300,Danilo,Forward,0.75685185185185,14260,Sergio Agüero,Forward,0.9262962962962962,279379,Gabriel Jesus,Forward,0.8698148148148148,144711,Leroy Sané,Forward,0.24314814814814822,97692,Raheem Sterling,Forward,0.13018518518518518,136741,Bernardo Silva,Forward,0.07370370370370383
1190176,15,Chelsea,184,Burnley,73798,Thibaut Courtois,Goalkeeper,1.0,27586,David Luiz,Defender,1.0,104010,Antonio Rüdiger,Defender,1.0,11981,Gary Cahill,Defender,1.0,25931,César Azpilicueta,Midfielder,1.0,84008,Marcos Alonso,Midfielder,1.0,114075,N'Golo Kanté,Midfielder,1.0,8040,Cesc Fàbregas,Midfielder,1.0,29463,Willian,Forward,1.0,280766,Jeremie Boga,Forward,0.192037037037037,97803,Michy Batshuayi,Forward,0.6551851851851852,130331,Andreas Christensen,Forward,1.027962962962963,91213,Álvaro Morata,Forward,0.3448148148148148,303172,Charly Musonda,Forward,-0.027962962962962967,17708,Tom Heaton,Goalkeeper,1.0,80067,Matthew Lowton,Defender,1.0,94935,Ben Mee,Defender,1.0,131464,James Tarkowski,Defender,1.0,15764,Stephen Ward,Defender,1.0,41868,Johann Gudmundsson,Midfielder,1.0,19155,Steven Defour,Midfielder,0.835925925925926,22847,Jack Cork,Midfielder,1.0,93473,Robbie Brady,Midfielder,1.0,86454,Jeff Hendrick,Forward,1.0,13938,Sam Vokes,Forward,1.0,3860,Jonathan Walters,Midfielder,0.16407407407407404,,,,0.0,,,,0.0
1190177,162,Crystal Palace,166,Huddersfield,21571,Wayne Hennessey,Goalkeeper,1.0,141246,Jairo Riedewald,Defender,1.0,312739,Timothy Fosu-Mensah,Defender,0.8698148148148148,12124,Scott Dann,Defender,1.0,43105,Joel Ward,Midfielder,1.0,78221,Patrick van Aanholt,Midfielder,1.0,70493,Luka Milivojevic,Midfielder,0.5083333333333333,9156,Jason Puncheon,Midfielder,1.0,255777,Ruben Loftus-Cheek,Forward,1.0,85059,Wilfried Zaha,Forward,1.0,68312,Christian Benteke,Forward,1.0,71522,Andros Townsend,Midfielder,0.4916666666666667,33930,James Tomkins,Defender,0.13018518518518518,,,,0.0,131171,Jonas Lössl,Goalkeeper,1.0,135837,Tommy Smith,Defender,0.6325925925925926,29026,Zanka,Defender,1.0,132360,Christopher Schindler,Defender,1.0,101664,Chris Löwe,Defender,1.0,318153,Aaron Mooy,Midfielder,1.0,145277,Philip Billing,Midfielder,1.0,92804,Elias Kachunga,Forward,1.0,315544,Kasey Palmer,Forward,0.8020370370370371,90918,Tom Ince,Forward,1.0,135259,Steve Mounie,Forward,0.9601851851851853,83335,Danny Williams,Defender,0.3674074074074074,90996,Collin Quaner,Forward,0.1979629629629629,42947,Rajiv van La Parra,Forward,0.03981481481481475
1190178,31,Everton,96,Stoke,110189,Jordan Pickford,Goalkeeper,1.0,107941,Michael Keane,Defender,1.0,6105,Phil Jagielka,Defender,1.0,8408,Ashley Williams,Defender,0.5083333333333333,141469,Dominic Calvert-Lewin,Midfielder,1.0,8222,Leighton Baines,Midfielder,1.0,29544,Morgan Schneiderlin,Midfielder,1.0,80464,Idrissa Gueye,Midfielder,1.0,108860,Davy Klaassen,Forward,0.6664814814814815,3859,Wayne Rooney,Forward,1.0,135242,Sandro Ramírez,Forward,0.8585185185185185,43712,Cuco Martina,Defender,0.4916666666666667,316077,Tom Davies,Forward,0.33351851851851855,15834,Kevin Mirallas,Forward,0.14148148148148154,107395,Jack Butland,Goalkeeper,1.0,106086,Kurt Zouma,Defender,1.0,38772,Geoff Cameron,Defender,1.0,29798,Ryan Shawcross,Defender,1.0,26013,Mame Biram Diouf,Midfielder,1.0,24148,Erik Pieters,Midfielder,1.0,5835,Darren Fletcher,Midfielder,1.0,23444,Joe Allen,Midfielder,1.0,31402,Bojan,Forward,1.0,76304,Xherdan Shaqiri,Forward,1.0,94024,Saido Berahino,Forward,0.80203703703703,3807,Peter Crouch,Forward,0.1979629629629629,,,,0.0,,,,0.0
1190179,32,Man Utd,29,West Ham,79554,David de Gea,Goalkeeper,1.0,18296,Luis Antonio Valencia,Defender,1.0,81726,Phil Jones,Defender,1.0,243814,Eric Bailly,Defender,1.0,70033,Daley Blind,Defender,1.0,97752,Paul Pogba,Midfielder,1.0,38128,Nemanja Matic,Midfielder,1.0,25363,Juan Mata,Forward,0.8472222222222222,28421,Henrikh Mkhitaryan,Forward,0.9827777777777779,300299,Marcus Rashford,Forward,0.8924074074074073,78498,Romelu Lukaku,Forward,1.0,22738,Marouane Fellaini,Forward,0.1527777777777778,122366,Anthony Martial,Forward,0.10759259259259268,109000,Jesse Lingard,Forward,0.01722222222222214,8786,Joe Hart,Goalkeeper,1.0,14244,Pablo Zabaleta,Defender,1.0,23547,Angelo Ogbonna,Defender,1.0,19277,Winston Reid,Defender,1.0,122980,Arthur Masuaku,Defender,0.9037037037037037,70676,Pedro Obiang,Midfielder,1.0,8247,Mark Noble,Midfielder,0.6777777777777778,30060,André Ayew,Forward,1.0,130964,Edimilson Fernandes,Forward,0.6664814814814815,34693,Marko Arnautovic,Forward,1.0,35003,Chicharito,Forward,1.0,83297,Diafra Sakho,Forward,0.33351851851851855,332325,Declan Rice,Midfielder,0.3222222222222222,68049,Aaron Cresswell,Defender,0.09629629629629632
1190180,23,Newcastle,30,Tottenham,13450,Robert Elliot,Goalkeeper,1.0,109227,Javier Manquillo,Defender,1.0,80758,Florian Lejeune,Defender,0.3727777777777777,70099,Ciaran Clark,Defender,1.0,112009,Paul Dummett,Defender,0.07907407407407,136356,Isaac Hayden,Midfielder,1.0,40027,Jonjo Shelvey,Midfielder,1.0,68648,Matt Ritchie,Forward,1.0,135366,Ayoze Pérez,Forward,1.0,96257,Christian Atsu,Forward,1.0,118326,Dwight Gayle,Forward,0.8472222222222222,105171,Jamaal Lascelles,Defender,0.9209259259259259,104368,Chancel Mbemba,Defender,0.6272222222222222,238916,Mikel Merino,Forward,0.1527777777777778,25604,Hugo Lloris,Goalkeeper,1.0,313672,Kyle Walker-Peters,Defender,1.0,21778,Jan Vertonghen,Defender,1.0,69933,Toby Alderweireld,Defender,1.0,103837,Ben Davies,Defender,1.0,12187,Mousa Dembélé,Midfielder,1.0053703703703705,117973,Eric Dier,Midfielder,1.0,29595,Moussa Sissoko,Forward,0.643888888888889,131519,Dele Alli,Forward,0.9149999999999999,69344,Christian Eriksen,Forward,1.0,83532,Harry Kane,Forward,1.0,91909,Son Heung-Min,Forward,0.35611111111111104,71714,Victor Wanyama,Forward,0.08500000000000008,143990,Harry Winks,Midfielder,-0.00537037037037047
1190181,18,Southampton,259,Swansea,29796,Fraser Forster,Goalkeeper,1.0,69945,Cédric Soares,Defender,1.0,37204,Maya Yoshida,Defender,1.0,92550,Jack Stephens,Defender,1.0,22846,Ryan Bertrand,Defender,0.9601851851851853,90780,Oriol Romeu,Midfielder,1.0,9734,Steven Davis,Midfielder,1.0,105172,James Ward-Prowse,Forward,0.7907407407407407,29474,Dusan Tadic,Forward,1.0,86425,Nathan Redmond,Forward,1.0,74921,Manolo Gabbiadini,Forward,0.768148148148148,82102,Charlie Austin,Forward,0.23185185185185175,234363,Sofiane Boufal,Forward,0.20925925925925926,142438,Sam McQueen,Defender,0.03981481481481475,20973,Lukasz Fabianski,Goalkeeper,1.0,34131,Kyle Naughton,Defender,1.0,44847,Federico Fernández,Defender,1.0,135727,Alfie Mawson,Defender,1.0,33748,Martin Olsson,Defender,1.0,35174,Leroy Fer,Midfielder,1.0,90907,Tom Carroll,Midfielder,1.0,8730,Leon Britton,Midfielder,0.8246296296296296,4759,Wayne Routledge,Forward,0.9601851851851853,67491,Jordan Ayew,Forward,1.0,317506,Tammy Abraham,Forward,0.9037037037037037,145999,Jay Fulton,Midfielder,0.1753703703703704,71327,Kyle Bartley,Forward,0.09629629629629632,138695,Oliver McBurnie,Forward,0.03981481481481475
1190182,27,Watford,26,Liverpool,10133,Heurelho Gomes,Goalkeeper,1.0,32323,Daryl Janmaat,Defender,0.1920370370370370,14805,Younes Kaboul,Defender,1.0,36096,Miguel Britos,Defender,1.0,21499,José Holebas,Defender,1.0,116317,Abdoulaye Doucouré,Midfielder,1.0,69956,Tom Cleverley,Midfielder,1.0,92729,Nathaniel Chalobah,Midfielder,1.0,22932,Nordin Amrabat,Forward,1.0,14255,Stefano Okaka,Forward,0.7003703703703703,90000,Roberto Pereyra,Forward,0.5422222222222222,75919,Kiko Femenía,Defender,0.807962962962963,317804,Richarlison,Forward,0.45777777777777784,131487,Andre Gray,Forward,0.2996296296296297,52197,Simon Mignolet,Goalkeeper,1.0,318871,Trent Alexander-Arnold,Defender,1.0166666666666666,74341,Joel Matip,Defender,1.0,29106,Dejan Lovren,Defender,1.0,113275,Alberto Moreno,Defender,1.0,111212,Emre Can,Midfielder,1.0,33568,Georginio Wijnaldum,Midfielder,1.0,68659,Jordan Henderson,Midfielder,1.0,108226,Mohamed Salah,Forward,0.9601851851851853,96182,Roberto Firmino,Forward,0.9037037037037037,109915,Sadio Mané,Forward,1.0,124688,Divock Origi,Forward,0.09629629629629632,4511,James Milner,Forward,0.03981481481481475,136451,Joseph Gomez,Defender,-0.016666666666666607
1190183,175,West Brom,183,Bournemouth,11530,Ben Foster,Goalkeeper,1.0,91434,Allan-Roméo Nyom,Defender,1.0,108724,Ahmed Hegazi,Defender,1.0,73063,Craig Dawson,Defender,1.0,8507,Chris Brunt,Defender,1.0,35691,Claudio Yacob,Midfielder,1.0,40036,Matt Phillips,Forward,0.8020370370370371,36849,Jake Livermore,Forward,1.0,317243,Sam Field,Forward,0.77944444444444,76050,James McClean,Forward,1.0,33891,Jay Rodriguez,Forward,0.9827777777777779,331928,Rekeem Harper,Forward,0.2205555555555555,35371,Hal Robson-Kanu,Forward,0.1979629629629629,25964,Salomón Rondón,Forward,0.01722222222222214,23122,Asmir Begovic,Goalkeeper,1.0,9298,Simon Francis,Defender,0.8924074074074073,122945,Nathan Aké,Defender,1.0,68662,Steve Cook,Defender,1.0,24827,Charlie Daniels,Defender,1.0,93160,Ryan Fraser,Midfielder,1.0,67807,Harry Arter,Midfielder,1.0,13447,Andrew Surman,Midfielder,1.0,14000,Marc Pugh,Midfielder,0.5083333333333,81026,Joshua King,Forward,1.0,93647,Benik Afobe,Forward,0.7116666666666667,105797,Jordon Ibe,Midfielder,0.4916666666666667,2837,Jermain Defoe,Forward,0.28833333333333333,69877,Adam Smith,Defender,0.10759259259259268
1190184,183,Bournemouth,27,Watford,23122,Asmir Begovic,Goalkeeper,1.0,69877,Adam Smith,Defender,1.0,122945,Nathan Aké,Defender,1.0,68662,Steve Cook,Defender,1.0,24827,Charlie Daniels,Defender,1.0,93160,Ryan Fraser,Midfielder,0.8698148148148148,67807,Harry Arter,Midfielder,1.0,13447,Andrew Surman,Midfielder,1.0,105797,Jordon Ibe,Midfielder,0.6664814814814815,81026,Joshua King,Forward,1.0,93647,Benik Afobe,Forward,0.6551851851851,2837,Jermain Defoe,Forward,0.3448148148148148,14000,Marc Pugh,Midfielder,0.33351851851851855,296332,Lys Mousset,Midfielder,0.13018518518518518,10133,Heurelho Gomes,Goalkeeper,1.0,75919,Kiko Femenía,Defender,1.0,27349,Sebastian Prödl,Defender,1.0,36096,Miguel Britos,Defender,1.0,21499,José Holebas,Defender,1.0,116317,Abdoulaye Doucouré,Midfielder,1.0,92729,Nathaniel Chalobah,Midfielder,1.0166666666666666,69956,Tom Cleverley,Midfielder,1.0,22932,Nordin Amrabat,Forward,0.9149999999999999,131487,Andre Gray,Forward,1.0,317804,Richarlison,Forward,0.8924074074074073,33590,Etienne Capoue,Forward,0.10759259259259268,68393,Christian Kabasele,Forward,0.08500000000000008,10254,Ben Watson,Midfielder,-0.016666666666666607
1190185,184,Burnley,175,West Brom,17708,Tom Heaton,Goalkeeper,1.0,80067,Matthew Lowton,Defender,1.0,94935,Ben Mee,Defender,1.0,131464,James Tarkowski,Defender,1.0,15764,Stephen Ward,Defender,1.0,41868,Johann Gudmundsson,Midfielder,0.8811111111111111,19155,Steven Defour,Midfielder,1.0,22847,Jack Cork,Midfielder,1.0,93473,Robbie Brady,Midfielder,0.8698148148148148,86454,Jeff Hendrick,Forward,1.0,13938,Sam Vokes,Forward,1.0,3860,Jonathan Walters,Midfielder,0.13018518518518518,33386,Ashley Barnes,Midfielder,0.11888888888888893,,,,0.0,11530,Ben Foster,Goalkeeper,1.0,91434,Allan-Roméo Nyom,Defender,1.0,108724,Ahmed Hegazi,Defender,1.0,73063,Craig Dawson,Defender,1.0,8507,Chris Brunt,Defender,1.0,188,Gareth Barry,Midfielder,1.0,40036,Matt Phillips,Forward,1.0,317243,Sam Field,Forward,0.9601851851851853,36849,Jake Livermore,Forward,1.0,76050,James McClean,Forward,0.70037037037037,33891,Jay Rodriguez,Forward,1.0,35371,Hal Robson-Kanu,Forward,0.2996296296296297,25964,Salomón Rondón,Forward,0.03981481481481475,,,,0.0
1190186,166,Huddersfield,23,Newcastle,131171,Jonas Lössl,Goalkeeper,1.0,135837,Tommy Smith,Defender,1.0,29026,Zanka,Defender,1.0,132360,Christopher Schindler,Defender,1.0,101664,Chris Löwe,Defender,1.0,318153,Aaron Mooy,Midfielder,1.0,145277,Philip Billing,Midfielder,1.0,92804,Elias Kachunga,Forward,0.8020370370370371,90918,Tom Ince,Forward,1.027962962962963,42947,Rajiv van La Parra,Forward,0.7681481481481482,135259,Steve Mounie,Forward,1.0,90996,Collin Quaner,Forward,0.23185185185185175,315544,Kasey Palmer,Forward,0.1979629629629629,104035,Michael Hefele,Forward,-0.027962962962962967,13450,Robert Elliot,Goalkeeper,1.0,109227,Javier Manquillo,Defender,1.0,70099,Ciaran Clark,Defender,1.0,105171,Jamaal Lascelles,Defender,1.0,104368,Chancel Mbemba,Defender,1.0,238916,Mikel Merino,Midfielder,1.0,136356,Isaac Hayden,Midfielder,0.8472222222222222,96257,Christian Atsu,Forward,1.0,135366,Ayoze Pérez,Forward,0.8924074074074073,68648,Matt Ritchie,Forward,1.0,118326,Dwight Gayle,Forward,0.57611111111111,74603,Joselu,Forward,0.42388888888888887,27188,Mohamed Diamé,Midfielder,0.1527777777777778,141486,Jacob Murphy,Forward,0.10759259259259268
1190187,14,Leicester,211,Brighton,19545,Kasper Schmeichel,Goalkeeper,1.0,23683,Danny Simpson,Defender,1.0,8157,Wes Morgan,Defender,1.0,99487,Harry Maguire,Defender,1.0,12431,Christian Fuchs,Defender,1.0,104749,Riyad Mahrez,Midfielder,1.0,327683,Wilfred Ndidi,Midfielder,1.0,75198,Matty James,Midfielder,1.0,42147,Marc Albrighton,Midfielder,1.0,26222,Shinji Okazaki,Forward,0.847222222222222,106981,Jamie Vardy,Forward,1.0392592592592593,108055,Islam Slimani,Forward,0.1527777777777778,136945,Demarai Gray,Forward,-0.03925925925925933,,,,0.0,81523,Mat Ryan,Goalkeeper,1.0,23957,Bruno,Defender,1.0,75692,Shane Duffy,Defender,1.0,86441,Lewis Dunk,Defender,1.0,33477,Markus Suttner,Defender,1.0,122926,Solly March,Midfielder,1.0,77429,Davy Pröpper,Midfielder,1.0,24238,Dale Stephens,Midfielder,1.0,25829,Jamie Murphy,Midfielder,1.0,71824,Pascal Groß,Forward,0.689074074074,21427,Glenn Murray,Forward,0.7342592592592592,86794,Anthony Knockaert,Forward,0.31092592592592594,28981,Tomer Hemed,Forward,0.26574074074074083,,,,0.0
