match_id,h_id,h_name,a_id,a_name,h_p1_id,h_p1_name,h_p1_pos,h_p1_t,h_p2_id,h_p2_name,h_p2_pos,h_p2_t,h_p3_id,h_p3_name,h_p3_pos,h_p3_t,h_p4_id,h_p4_name,h_p4_pos,h_p4_t,h_p5_id,h_p5_name,h_p5_pos,h_p5_t,h_p6_id,h_p6_name,h_p6_pos,h_p6_t,h_p7_id,h_p7_name,h_p7_pos,h_p7_t,h_p8_id,h_p8_name,h_p8_pos,h_p8_t,h_p9_id,h_p9_name,h_p9_pos,h_p9_t,h_p10_id,h_p10_name,h_p10_pos,h_p10_t,h_p11_id,h_p11_name,h_p11_pos,h_p11_t,h_p12_id,h_p12_name,h_p12_pos,h_p12_t,h_p13_id,h_p13_name,h_p13_pos,h_p13_t,h_p14_id,h_p14_name,h_p14_pos,h_p14_t,a_p1_id,a_p1_name,a_p1_pos,a_p1_t,a_p2_id,a_p2_name,a_p2_pos,a_p2_t,a_p3_id,a_p3_name,a_p3_pos,a_p3_t,a_p4_id,a_p4_name,a_p4_pos,a_p4_t,a_p5_id,a_p5_name,a_p5_pos,a_p5_t,a_p6_id,a_p6_name,a_p6_pos,a_p6_t,a_p7_id,a_p7_name,a_p7_pos,a_p7_t,a_p8_id,a_p8_name,a_p8_pos,a_p8_t,a_p9_id,a_p9_name,a_p9_pos,a_p9_t,a_p10_id,a_p10_name,a_p10_pos,a_p10_t,a_p11_id,a_p11_name,a_p11_pos,a_p11_t,a_p12_id,a_p12_name,a_p12_pos,a_p12_t,a_p13_id,a_p13_name,a_p13_pos,a_p13_t,a_p14_id,a_p14_name,a_p14_pos,a_p14_t
719846,13,Arsenal,24,Aston Villa,73379,Wojciech Szczesny,Goalkeeper,1.0,19471,Bacary Sagna,Defender,1.0505555555555555,30051,Laurent Koscielny,Defender,1.0,6292,Per Mertesacker,Defender,1.0,27550,Kieran Gibbs,Defender,0.3162962962962963,42686,Jack Wilshere,Midfielder,1.0,26820,Aaron Ramsey,Midfielder,1.0,13796,Theo Walcott,Forward,1.0,845,Tomas Rosicky,Forward,1.0,84146,Alex Oxlade-Chamberlain,Forward,0.5083333333333333,24444,Olivier Giroud,Forward,1.0,91879,Carl Jenkinson,Defender,0.6837037037037037,4522,Santi Cazorla,Forward,0.4916666666666667,6040,Lukas Podolski,Defender,-0.050555555555555465,28746,Brad Guzan,Goalkeeper,1.0,80067,Matthew Lowton,Defender,1.0,14107,Ron Vlaar,Defender,1.0,42148,Nathan Baker,Defender,0.1807407407407407,86793,Antonio Luna,Defender,1.0,12021,Karim El Ahmadi,Midfielder,1.0,79050,Ashley Westwood,Midfielder,1.0,27213,Fabian Delph,Midfielder,1.0,80719,Andreas Weimann,Forward,0.9827777777777779,68312,Christian Benteke,Forward,1.0,14036,Gabriel Agbonlahor,Forward,1.0,70099,Ciaran Clark,Defender,0.8192592592592592,79967,Leandro Bacuna,Forward,0.01722222222222214,,,,0.0
719847,15,Chelsea,214,Hull,6775,Petr Cech,Goalkeeper,1.0,15338,Branislav Ivanovic,Defender,1.0,70,John Terry,Defender,1.0,11981,Gary Cahill,Defender,1.0,342,Ashley Cole,Defender,1.0,28191,Ramires,Midfielder,1.0,48,Frank Lampard,Midfielder,1.0,73084,Kevin De Bruyne,Forward,0.7455555555555555,41065,Oscar,Forward,0.948888888888889,33404,Eden Hazard,Forward,1.0,4056,Fernando Torres,Forward,0.835925925925926,77461,André Schürrle,Forward,0.2544444444444445,78498,Romelu Lukaku,Forward,0.16407407407407404,85470,Marco van Ginkel,Forward,0.051111111111110996,5797,Allan McGregor,Goalkeeper,1.0,34876,Ahmed El Mohamady,Defender,1.0,8484,Curtis Davies,Defender,1.0,70285,James Chester,Defender,1.0,38671,Maynor Figueroa,Defender,1.0,41589,David Meyler,Midfielder,0.655185185185185,93473,Robbie Brady,Midfielder,1.0,7047,Robert Koren,Midfielder,1.0,18673,Sone Aluko,Forward,0.8811111111111111,10816,Danny Graham,Forward,1.0,43420,Yannick Sagbo,Forward,1.0,8194,Tom Huddlestone,Midfielder,0.3448148148148148,13056,George Boyd,Forward,0.11888888888888893,,,,0.0
719849,162,Crystal Palace,30,Tottenham,7895,Julian Speroni,Goalkeeper,1.0,43105,Joel Ward,Defender,1.0,8466,Damien Delaney,Defender,1.0,8147,Danny Gabbidon,Defender,1.0,12646,Dean Moxey,Defender,1.0,13727,Mile Jedinak,Midfielder,1.0,35332,Kagisho Dikgacoi,Midfielder,1.0,8334,Stephen Dobbie,Forward,0.73425925925925,13822,Owen Garvan,Forward,1.0,353,Aaron Wilbraham,Forward,1.0,118326,Dwight Gayle,Forward,1.0,106185,Jonathan Williams,Forward,0.26574074074074083,,,,0.0,,,,0.0,25604,Hugo Lloris,Goalkeeper,1.0,69778,Kyle Walker,Defender,1.0,21778,Jan Vertonghen,Defender,1.0,4905,Michael Dawson,Defender,1.0,24711,Danny Rose,Defender,0.9601851851851853,12187,Mousa Dembélé,Midfielder,0.63259259259259,36399,Paulinho,Midfielder,1.0,5625,Aaron Lennon,Forward,1.0,69346,Gylfi Sigurdsson,Forward,1.0,34302,Nacer Chadli,Forward,1.0,18275,Roberto Soldado,Forward,0.9262962962962962,33590,Etienne Capoue,Midfielder,0.3674074074074074,2837,Jermain Defoe,Forward,0.07370370370370383,14805,Younes Kaboul,Defender,0.03981481481481475
719852,26,Liverpool,96,Stoke,52197,Simon Mignolet,Goalkeeper,1.0,4574,Glen Johnson,Defender,1.0,7398,Daniel Agger,Defender,1.0,3817,Kolo Touré,Defender,1.0,14230,José Enrique,Defender,1.0,31451,Lucas Leiva,Midfielder,1.0,17,Steven Gerrard,Midfielder,1.0,68659,Jordan Henderson,Forward,1.0,91242,Iago Aspas,Forward,0.802037037037037,80767,Philippe Coutinho,Forward,1.0,23736,Daniel Sturridge,Forward,1.0,97692,Raheem Sterling,Forward,0.1979629629629629,,,,0.0,,,,0.0,23122,Asmir Begovic,Goalkeeper,1.0,38772,Geoff Cameron,Defender,1.0,4145,Robert Huth,Defender,1.0,29798,Ryan Shawcross,Defender,1.0,24148,Erik Pieters,Defender,1.0,23446,Marc Wilson,Midfielder,1.0,3860,Jonathan Walters,Forward,1.0,39935,Steven Nzonzi,Forward,1.0,8505,Glenn Whelan,Forward,1.0,332,Matthew Etherington,Forward,0.7003703703703703,3807,Peter Crouch,Forward,0.9037037037037037,3864,Jermaine Pennant,Forward,0.2996296296296297,12726,Kenwyne Jones,Forward,0.09629629629629632,,,,0.0
719854,167,Man City,23,Newcastle,8786,Joe Hart,Goalkeeper,1.0,14244,Pablo Zabaleta,Defender,1.0,10136,Vincent Kompany,Defender,0.7907407407407407,8137,Joleon Lescott,Defender,1.0,6042,Gaël Clichy,Defender,1.0,9446,Jesús Navas,Midfielder,1.0,19119,Fernandinho,Midfielder,1.0,14053,Yaya Touré,Midfielder,1.0,14102,David Silva,Midfielder,0.8924074074074073,14260,Sergio Agüero,Forward,0.6890740740740,24845,Edin Dzeko,Forward,1.0,13298,Samir Nasri,Forward,0.31092592592592594,12378,Javi García,Defender,0.20925925925925926,23757,Álvaro Negredo,Midfielder,0.10759259259259268,22319,Tim Krul,Goalkeeper,1.0,11367,Mathieu Debuchy,Defender,1.0,2859,Fabricio Coloccini,Defender,1.0,6479,Steven Taylor,Defender,1.0,34190,Mapou Yanga-Mbiwa,Defender,1.0,14075,Jonás Gutiérrez,Midfielder,0.4857407407407407,29595,Moussa Sissoko,Midfielder,1.0,19396,Cheick Tioté,Midfielder,1.0,10194,Hatem Ben Arfa,Forward,0.7229629629629629,24223,Papiss Demba Cissé,Forward,1.0,18436,Yoan Gouffran,Forward,0.5422222222222222,63885,Vurnon Anita,Midfielder,0.5142592592592592,112009,Paul Dummett,Forward,0.45777777777777784,101593,Sammy Ameobi,Forward,0.2770370370370371
719858,168,Norwich,31,Everton,8643,John Ruddy,Goalkeeper,1.0,6128,Steven Whittaker,Defender,1.0,8597,Michael Turner,Defender,1.0,8684,Russell Martin,Defender,1.0,6210,Javier Garrido,Defender,1.0,30255,Elliott Bennett,Midfielder,1.0,23273,Jonny Howson,Midfielder,1.0,12490,Bradley Johnson,Midfielder,1.0,86425,Nathan Redmond,Midfielder,0.9601851851851853,19541,Wes Hoolahan,Forward,0.8133333333333334,37344,Ricky van Wolfswinkel,Forward,1.0,9342,Alexander Tettey,Forward,0.18666666666666665,33748,Martin Olsson,Midfielder,0.03981481481481475,,,,0.0,5582,Tim Howard,Goalkeeper,1.0,31826,Séamus Coleman,Defender,1.0,528,Sylvain Distin,Defender,1.0,6105,Phil Jagielka,Defender,1.0,8222,Leighton Baines,Defender,1.0,15834,Kevin Mirallas,Midfielder,0.779444444444444,5047,Leon Osman,Midfielder,1.0,92547,Ross Barkley,Midfielder,1.0392592592592593,3553,Steven Pienaar,Midfielder,1.0,22738,Marouane Fellaini,Forward,1.0,19969,Nikica Jelavic,Forward,0.9037037037037037,9314,Steven Naismith,Midfielder,0.2205555555555555,8943,Arouna Koné,Forward,0.09629629629629632,14114,Victor Anichebe,Midfielder,-0.03925925925925933
719865,16,Sunderland,170,Fulham,12965,Keiren Westwood,Goalkeeper,1.0,40586,Ondrej Celustka,Defender,0.9601851851851853,44354,Valentin Roberge,Defender,1.0,3841,John O'Shea,Defender,1.0,69867,Jack Colback,Defender,1.0,14269,Adam Johnson,Midfielder,1.0,11235,Sebastian Larsson,Midfielder,1.0,26189,Cabral,Midfielder,1.0,72296,Emanuele Giaccherini,Midfielder,1.0,14061,Stéphane Sessegnon,Forward,0.8020370370370371,26298,Jozy Altidore,Forward,1.0,96084,Dong-Won Ji,Forward,0.1979629629629629,73382,Connor Wickham,Defender,0.03981481481481475,,,,0.0,4065,Maarten Stekelenburg,Goalkeeper,0.8472222222222222,5498,Sascha Riether,Defender,1.0,3165,Brede Hangeland,Defender,1.0,1742,Aaron Hughes,Defender,1.0,8058,Kieran Richardson,Defender,0.21462962962962961,824,Damien Duff,Midfielder,1.0,7224,Derek Boateng,Midfielder,0.7229629629629629,5554,Steve Sidwell,Midfielder,1.0,24642,Adel Taarabt,Midfielder,1.0,84645,Pajtim Kasami,Forward,1.0,2213,Dimitar Berbatov,Forward,1.0,27553,Matthew Briggs,Defender,0.7853703703703704,2960,Giorgos Karagounis,Midfielder,0.2770370370370371,13070,David Stockdale,Goalkeeper,0.1527777777777778
719867,259,Swansea,32,Man Utd,19270,Michel Vorm,Goalkeeper,1.0,29820,Angel Rangel,Defender,1.0,36614,Chico Flores,Defender,1.0,8408,Ashley Williams,Defender,1.0,103837,Ben Davies,Defender,1.0,70133,José Cañas,Midfielder,0.8585185185185185,8730,Leon Britton,Midfielder,0.5083333333333,13814,Nathan Dyer,Forward,1.0,40027,Jonjo Shelvey,Forward,1.0,4759,Wayne Routledge,Forward,1.0,38236,Michu,Forward,1.0,42705,Wilfried Bony,Midfielder,0.4916666666666667,42916,Ki Sung-yueng,Midfielder,0.14148148148148154,,,,0.0,79554,David de Gea,Goalkeeper,1.0,81726,Phil Jones,Defender,1.0,9685,Nemanja Vidic,Defender,1.0,928,Rio Ferdinand,Defender,1.0,6410,Patrice Evra,Defender,1.0,69956,Tom Cleverley,Midfielder,1.0,2115,Michael Carrick,Midfielder,1.0,18296,Luis Antonio Valencia,Forward,1.0,39308,Danny Welbeck,Forward,1.0,77,Ryan Giggs,Forward,0.6890740740740741,4564,Robin van Persie,Forward,0.9601851851851853,3859,Wayne Rooney,Forward,0.31092592592592594,21723,Anderson,Forward,0.03981481481481475,,,,0.0
719871,175,West Brom,18,Southampton,11530,Ben Foster,Goalkeeper,1.0,8236,Billy Jones,Defender,1.0,6695,Jonas Olsson,Defender,1.0,8773,Gareth McAuley,Defender,1.0,6403,Liam Ridgewell,Defender,1.0,10498,James Morrison,Midfielder,1.0,35691,Claudio Yacob,Midfielder,1.0,25642,Youssouf Mulumbu,Midfielder,1.0,15782,Graham Dorrans,Midfielder,1.0,527,Nicolas Anelka,Forward,1.0,13798,Shane Long,Forward,0.92629629629629,84129,Matej Vydra,Forward,0.07370370370370383,,,,0.0,,,,0.0,14111,Artur Boruc,Goalkeeper,1.0,124316,Calum Chambers,Defender,1.0,29106,Dejan Lovren,Defender,1.0,19859,José Fonte,Defender,1.0,118244,Luke Shaw,Defender,1.0,29544,Morgan Schneiderlin,Midfielder,1.0,71714,Victor Wanyama,Midfielder,1.0,105172,James Ward-Prowse,Midfielder,1.0505555555555555,33891,Jay Rodriguez,Forward,0.8698148148148148,8409,Rickie Lambert,Forward,1.0,21683,Adam Lallana,Forward,0.7794444444444445,82923,Gastón Ramírez,Forward,0.2205555555555555,9734,Steven Davis,Forward,0.13018518518518518,22847,Jack Cork,Midfielder,-0.050555555555555465
719873,29,West Ham,188,Cardiff,2366,Jussi Jääskeläinen,Goalkeeper,1.0,4408,Guy Demel,Defender,1.0,19277,Winston Reid,Defender,1.0,8148,James Collins,Defender,1.0,12533,Joey O'Brien,Defender,1.0,27188,Mohamed Diamé,Midfielder,0.9149999999999999,8247,Mark Noble,Midfielder,1.0,487,Joe Cole,Forward,1.0166666666666666,1815,Kevin Nolan,Forward,1.0,8217,Matthew Jarvis,Forward,0.7907407407407407,28969,Modibo Maiga,Forward,1.0,5641,Stewart Downing,Forward,0.20925925925925926,4028,Alou Diarra,Midfielder,0.08500000000000008,11980,Ricardo Vaz Tê,Forward,-0.016666666666666607,9002,David Marshall,Goalkeeper,1.0,13939,Matthew Connolly,Defender,1.0,76499,Steven Caulker,Defender,1.0,20335,Ben Turner,Defender,1.0,122008,Declan John,Defender,1.0,29390,Gary Medel,Midfielder,1.0,35734,Aron Gunnarsson,Midfielder,1.0,1982,Craig Bellamy,Forward,0.835925925925926,84759,Kim Bo-Kyung,Forward,1.0,5563,Peter Whittingham,Forward,1.0,29299,Fraizer Campbell,Forward,1.0731481481481482,33403,Rudy Gestede,Forward,0.16407407407407404,43742,Jordon Mutch,Forward,-0.07314814814814818,,,,0.0
