match_id,h_id,h_name,a_id,a_name,h_p1_id,h_p1_name,h_p1_pos,h_p1_t,h_p2_id,h_p2_name,h_p2_pos,h_p2_t,h_p3_id,h_p3_name,h_p3_pos,h_p3_t,h_p4_id,h_p4_name,h_p4_pos,h_p4_t,h_p5_id,h_p5_name,h_p5_pos,h_p5_t,h_p6_id,h_p6_name,h_p6_pos,h_p6_t,h_p7_id,h_p7_name,h_p7_pos,h_p7_t,h_p8_id,h_p8_name,h_p8_pos,h_p8_t,h_p9_id,h_p9_name,h_p9_pos,h_p9_t,h_p10_id,h_p10_name,h_p10_pos,h_p10_t,h_p11_id,h_p11_name,h_p11_pos,h_p11_t,h_p12_id,h_p12_name,h_p12_pos,h_p12_t,h_p13_id,h_p13_name,h_p13_pos,h_p13_t,h_p14_id,h_p14_name,h_p14_pos,h_p14_t,a_p1_id,a_p1_name,a_p1_pos,a_p1_t,a_p2_id,a_p2_name,a_p2_pos,a_p2_t,a_p3_id,a_p3_name,a_p3_pos,a_p3_t,a_p4_id,a_p4_name,a_p4_pos,a_p4_t,a_p5_id,a_p5_name,a_p5_pos,a_p5_t,a_p6_id,a_p6_name,a_p6_pos,a_p6_t,a_p7_id,a_p7_name,a_p7_pos,a_p7_t,a_p8_id,a_p8_name,a_p8_pos,a_p8_t,a_p9_id,a_p9_name,a_p9_pos,a_p9_t,a_p10_id,a_p10_name,a_p10_pos,a_p10_t,a_p11_id,a_p11_name,a_p11_pos,a_p11_t,a_p12_id,a_p12_name,a_p12_pos,a_p12_t,a_p13_id,a_p13_name,a_p13_pos,a_p13_t,a_p14_id,a_p14_name,a_p14_pos,a_p14_t
1284741,13,Arsenal,167,Man City,6775,Petr Cech,Goalkeeper,1.0,125211,Héctor Bellerín,Defender,1.0,80921,Shkodran Mustafi,Defender,1.0,22210,Sokratis,Defender,1.0,255169,Ainsley Maitland-Niles,Defender,0.3840740740740741,328983,Matteo Guendouzi,Midfielder,1.0,89401,Granit Xhaka,Midfielder,0.7794444444444445,13756,Mesut Özil,Forward,1.0,26820,Aaron Ramsey,Forward,0.5987037037037037,28421,Henrikh Mkhitaryan,Forward,1.0,44120,Pierre-Emerick Aubameyang,Forward,1.0,15302,Stephan Lichtsteiner,Defender,0.6159259259259259,73078,Alexandre Lacazette,Forward,0.40129629629629626,248109,Lucas Torreira,Midfielder,0.2205555555555555,121774,Ederson,Goalkeeper,1.0,69778,Kyle Walker,Defender,1.0,122117,Aymeric Laporte,Defender,1.0,101374,John Stones,Defender,1.0,105962,Benjamin Mendy,Defender,1.0,19119,Fernandinho,Midfielder,1.0,77464,Ilkay Gündogan,Midfielder,1.0,104749,Riyad Mahrez,Forward,0.6664814814814,136741,Bernardo Silva,Forward,1.0,97692,Raheem Sterling,Forward,0.9714814814814815,14260,Sergio Agüero,Forward,0.8811111111111111,73084,Kevin De Bruyne,Forward,0.33351851851851855,279379,Gabriel Jesus,Forward,0.11888888888888893,144711,Leroy Sané,Forward,0.0285185185185185
1284742,183,Bournemouth,188,Cardiff,23122,Asmir Begovic,Goalkeeper,1.0,69877,Adam Smith,Defender,1.0392592592592593,122945,Nathan Aké,Defender,1.0,68662,Steve Cook,Defender,1.0,24827,Charlie Daniels,Defender,1.0,295084,David Brooks,Midfielder,0.7455555555555,13447,Andrew Surman,Midfielder,1.0,13846,Dan Gosling,Midfielder,1.0,93160,Ryan Fraser,Midfielder,1.0,81026,Joshua King,Forward,1.0,134115,Callum Wilson,Forward,1.0505555555555555,9298,Simon Francis,Midfielder,0.2544444444444445,2837,Jermain Defoe,Defender,-0.03925925925925933,296332,Lys Mousset,Forward,-0.050555555555555465,91953,Neil Etheridge,Goalkeeper,1.0,22654,Lee Peltier,Defender,1.0,42573,Bruno Ecuele Manga,Defender,1.0,37505,Sean Morrison,Defender,1.0,68658,Joe Bennett,Defender,1.0,21370,Sol Bamba,Midfielder,1.0,87393,Nathaniel Mendez-Laing,Forward,1.0,108093,Joe Ralls,Forward,1.0,253843,Callum Paterson,Forward,0.7003703703703703,35460,David Junior Hoilett,Forward,1.0,134332,Bobby De Cordova-Reid,Forward,0.9827777777777779,78471,Danny Ward,Forward,0.2996296296296297,37050,Gary Madine,Forward,0.01722222222222214,,,,0.0
1284743,170,Fulham,162,Crystal Palace,23474,Fabri,Goalkeeper,1.0,134111,Cyrus Christie,Defender,1.0,236523,Maxime Le Marchand,Defender,1.0,124316,Calum Chambers,Defender,1.0,134331,Joe Bryan,Defender,0.7907407407407407,20100,Kevin McDonald,Midfielder,1.0,79583,Tom Cairney,Midfielder,1.0,136262,Jean Michael Seri,Midfielder,0.9149999999999999,77461,André Schürrle,Forward,0.6777777777777778,115279,Aleksandar Mitrovic,Forward,1.0,322611,Ryan Sessegnon,Forward,1.0,243076,Aboubakar Kamara,Forward,0.3222222222222222,125543,Luciano Vietto,Defender,0.20925925925925926,27579,Stefan Johansen,Midfielder,0.08500000000000008,21571,Wayne Hennessey,Goalkeeper,1.0,331924,Aaron Wan-Bissaka,Defender,1.0,29575,Mamadou Sakho,Defender,1.0,33930,James Tomkins,Defender,1.0,78221,Patrick van Aanholt,Defender,1.027962962962963,71522,Andros Townsend,Midfielder,0.9827777777777779,70493,Luka Milivojevic,Midfielder,1.0,20339,James McArthur,Midfielder,1.0,91822,Jeffrey Schlupp,Midfielder,1.0,68312,Christian Benteke,Forward,0.9262962962962962,85059,Wilfried Zaha,Forward,1.0,302497,Alexander Sørloth,Forward,0.07370370370370383,66741,Cheikhou Kouyaté,Midfielder,0.01722222222222214,79970,Pape Souaré,Defender,-0.027962962962962967
1284744,166,Huddersfield,15,Chelsea,29832,Ben Hamer,Goalkeeper,1.0,29026,Zanka,Defender,1.0,132360,Christopher Schindler,Defender,1.0,109117,Terence Kongolo,Defender,1.0,136896,Florent Hadergjonaj,Midfielder,1.0,101664,Chris Löwe,Midfielder,0.7907407407407407,318153,Aaron Mooy,Midfielder,1.0,145277,Philip Billing,Midfielder,1.0,82593,Jonathan Hogg,Midfielder,1.0,107848,Alex Pritchard,Forward,0.5083333333333333,135259,Steve Mounie,Forward,1.0,106880,Laurent Depoitre,Forward,0.4916666666666667,322750,Adama Diakhaby,Midfielder,0.20925925925925926,,,,0.0,113880,Kepa Arrizabalaga,Goalkeeper,1.0,25931,César Azpilicueta,Defender,1.0,27586,David Luiz,Defender,1.0,104010,Antonio Rüdiger,Defender,1.0,84008,Marcos Alonso,Defender,1.0,114075,N'Golo Kanté,Midfielder,1.0,106968,Jorginho,Midfielder,1.0,92547,Ross Barkley,Midfielder,0.756851851851851,44055,Pedro,Forward,0.9037037037037037,91213,Álvaro Morata,Forward,1.0,29463,Willian,Forward,0.8472222222222222,255777,Ruben Loftus-Cheek,Midfielder,0.24314814814814822,33404,Eden Hazard,Forward,0.1527777777777778,33064,Victor Moses,Forward,0.09629629629629632
1284745,26,Liverpool,29,West Ham,114147,Alisson,Goalkeeper,1.0,318871,Trent Alexander-Arnold,Defender,1.0,95408,Virgil van Dijk,Defender,1.0,136451,Joseph Gomez,Defender,1.0,115726,Andrew Robertson,Defender,1.0,243510,Naby Keita,Midfielder,1.0,33568,Georginio Wijnaldum,Midfielder,1.0,4511,James Milner,Midfielder,1.0,108226,Mohamed Salah,Forward,0.9714814814814815,96182,Roberto Firmino,Forward,0.7681481481481482,109915,Sadio Mané,Forward,0.9149999999999999,68659,Jordan Henderson,Forward,0.23185185185185175,76304,Xherdan Shaqiri,Forward,0.08500000000000008,23736,Daniel Sturridge,Forward,0.0285185185185185,20973,Lukasz Fabianski,Goalkeeper,1.0,83554,Ryan Fredericks,Defender,1.0,23547,Angelo Ogbonna,Defender,1.0,282871,Fabián Balbuena,Defender,1.0,122980,Arthur Masuaku,Defender,1.0,332325,Declan Rice,Midfielder,0.50833333333333,8247,Mark Noble,Midfielder,1.0,69517,Michail Antonio,Forward,1.0,42686,Jack Wilshere,Forward,1.0,93026,Felipe Anderson,Forward,0.6890740740740741,34693,Marko Arnautovic,Forward,0.7455555555555555,9767,Robert Snodgrass,Midfielder,0.4916666666666667,35003,Chicharito,Forward,0.31092592592592594,41672,Andriy Yarmolenko,Forward,0.2544444444444445
1284746,32,Man Utd,14,Leicester,79554,David de Gea,Goalkeeper,1.0,23220,Matteo Darmian,Defender,1.0,100008,Victor Lindelöf,Defender,1.0,243814,Eric Bailly,Defender,1.0,118244,Luke Shaw,Defender,1.0,114397,Fred,Midfielder,0.8472222222222222,243254,Andreas Pereira,Midfielder,1.0,97752,Paul Pogba,Midfielder,0.9375925925925926,25363,Juan Mata,Forward,1.0,300299,Marcus Rashford,Forward,0.7455555555555,25244,Alexis Sánchez,Forward,1.0,78498,Romelu Lukaku,Forward,0.2544444444444445,336915,Scott McTominay,Midfielder,0.1527777777777778,22738,Marouane Fellaini,Midfielder,0.062407407407407356,19545,Kasper Schmeichel,Goalkeeper,1.0,243552,Daniel Amartey,Defender,0.700370370370370,8157,Wes Morgan,Defender,1.0,99487,Harry Maguire,Defender,1.0,299272,Ben Chilwell,Defender,1.0,327683,Wilfred Ndidi,Midfielder,1.0,32598,Adrien Silva,Midfielder,0.8924074074074073,120763,Ricardo Pereira,Forward,1.0,137015,James Maddison,Forward,1.0,136945,Demarai Gray,Forward,1.0,289253,Kelechi Iheanacho,Forward,1.0,95423,Rachid Ghezzal,Defender,0.2996296296296297,34052,Vicente Iborra,Midfielder,0.10759259259259268,,,,0.0
1284747,23,Newcastle,30,Tottenham,46092,Martin Dubravka,Goalkeeper,1.0,126958,DeAndre Yedlin,Defender,1.0,70099,Ciaran Clark,Defender,1.0,105171,Jamaal Lascelles,Defender,1.0,112009,Paul Dummett,Defender,1.0,68648,Matt Ritchie,Midfielder,0.7681481481481482,27188,Mohamed Diamé,Midfielder,1.0,40027,Jonjo Shelvey,Midfielder,1.0,132838,Kenedy,Midfielder,1.0,135366,Ayoze Pérez,Forward,0.9037037037037037,74603,Joselu,Forward,0.65518518518518,25964,Salomón Rondón,Forward,0.3448148148148148,96257,Christian Atsu,Midfielder,0.23185185185185175,132210,Yoshinori Muto,Forward,0.09629629629629632,25604,Hugo Lloris,Goalkeeper,1.0,83683,Serge Aurier,Defender,1.0,21778,Jan Vertonghen,Defender,1.0,322655,Davinson Sánchez,Defender,1.0,103837,Ben Davies,Defender,1.0,29595,Moussa Sissoko,Midfielder,1.0,117973,Eric Dier,Midfielder,0.9827777777777779,131519,Dele Alli,Midfielder,0.8924074074074073,92508,Lucas Moura,Forward,0.756851851851851,69344,Christian Eriksen,Forward,1.0,83532,Harry Kane,Forward,1.0,12187,Mousa Dembélé,Forward,0.24314814814814822,91909,Son Heung-Min,Midfielder,0.10759259259259268,329492,Luke Amos,Midfielder,0.01722222222222214
1284748,18,Southampton,184,Burnley,38577,Alex McCarthy,Goalkeeper,1.0,87182,Jannik Vestergaard,Defender,1.0,141172,Wesley Hoedt,Defender,1.0,92550,Jack Stephens,Defender,1.0,69945,Cédric Soares,Midfielder,1.0,22846,Ryan Bertrand,Midfielder,1.0,123481,Mario Lemina,Midfielder,1.0,90780,Oriol Romeu,Midfielder,1.0,86425,Nathan Redmond,Forward,1.0,93677,Stuart Armstrong,Forward,0.6212962962962962,82102,Charlie Austin,Forward,0.8020370370370371,91762,Danny Ings,Forward,0.37870370370370376,74921,Manolo Gabbiadini,Forward,0.1979629629629629,,,,0.0,8786,Joe Hart,Goalkeeper,1.0,80067,Matthew Lowton,Defender,1.0,94935,Ben Mee,Defender,1.0,131464,James Tarkowski,Defender,1.0,15764,Stephen Ward,Defender,1.0,5625,Aaron Lennon,Midfielder,1.0,22847,Jack Cork,Midfielder,1.0,79050,Ashley Westwood,Midfielder,1.0,41868,Johann Gudmundsson,Midfielder,0.9714814814814815,86454,Jeff Hendrick,Forward,0.8472222222222222,73380,Chris Wood,Forward,0.8133333333333334,13938,Sam Vokes,Forward,0.18666666666666665,33386,Ashley Barnes,Forward,0.1527777777777778,107462,Charlie Taylor,Midfielder,0.0285185185185185
1284749,27,Watford,211,Brighton,11530,Ben Foster,Goalkeeper,1.0,32323,Daryl Janmaat,Defender,1.0,68393,Christian Kabasele,Defender,1.0,25241,Craig Cathcart,Defender,1.0,21499,José Holebas,Defender,1.0,33590,Etienne Capoue,Midfielder,1.0,116317,Abdoulaye Doucouré,Midfielder,1.0,90000,Roberto Pereyra,Forward,0.9714814814814815,108638,Will Hughes,Forward,0.9037037037037037,131487,Andre Gray,Forward,0.8246296296296296,25832,Troy Deeney,Forward,1.0,145940,Isaac Success,Forward,0.1753703703703704,145392,Ken Sema,Forward,0.09629629629629632,75919,Kiko Femenía,Forward,0.0285185185185185,81523,Mat Ryan,Goalkeeper,1.0,23957,Bruno,Defender,0.282407407407407,75692,Shane Duffy,Defender,1.0,86441,Lewis Dunk,Defender,1.0,302588,Bernardo,Defender,1.0,86794,Anthony Knockaert,Midfielder,1.0,77429,Davy Pröpper,Midfielder,1.0,24238,Dale Stephens,Midfielder,1.0,122926,Solly March,Midfielder,0.7907407407407407,71824,Pascal Groß,Forward,0.6664814814814815,21427,Glenn Murray,Forward,1.0,32720,Gaëtan Bong,Defender,0.7175925925925926,303096,Yves Bissouma,Forward,0.33351851851851855,133390,Alireza Jahanbakhsh,Midfielder,0.20925925925925926
1284750,161,Wolves,31,Everton,23089,Rui Patrício,Goalkeeper,1.0,97587,Willy Boly,Defender,1.0,97710,Conor Coady,Defender,1.0,25834,Ryan Bennett,Defender,1.0,94042,Matt Doherty,Midfielder,1.0,115917,Jonny,Midfielder,0.8472222222222222,238244,Rúben Neves,Midfielder,1.0,16161,João Moutinho,Midfielder,0.948888888888889,118127,Hélder Costa,Forward,0.79074074074,108186,Raúl Jiménez,Forward,1.0,235755,Diogo Jota,Forward,1.0,137269,Léo Bonatini,Forward,0.20925925925925926,342863,Rúben Vinagre,Midfielder,0.1527777777777778,332867,Morgan Gibbs-White,Midfielder,0.051111111111110996,110189,Jordan Pickford,Goalkeeper,1.0,31826,Séamus Coleman,Defender,1.0,6105,Phil Jagielka,Defender,1.0,107941,Michael Keane,Defender,1.0,8222,Leighton Baines,Defender,1.0,29544,Morgan Schneiderlin,Midfielder,1.0,80464,Idrissa Gueye,Midfielder,1.0,13796,Theo Walcott,Forward,1.0,69346,Gylfi Sigurdsson,Forward,0.48574074074074075,317804,Richarlison,Forward,0.9601851851851853,77438,Cenk Tosun,Forward,0.9037037037037037,297544,Mason Holgate,Forward,0.5142592592592592,111141,Oumar Niasse,Forward,0.09629629629629632,89925,Lucas Digne,Forward,0.03981481481481475
