-3.351682946511135713e-02
8.973167091721496735e-01
4.629248770372797472e-01
1.036242129676780310e+00
1.038653995410172115e+00
9.729310477254512479e-01
-1.150829584574245779e+00
-6.414941765196893186e-01
-1.181952199085380073e+00
-9.157136644823226090e-01
-5.455232536214691397e-01
