4.049857468477009032e-02
-9.499272142927460694e-01
-4.819884062691389137e-01
-1.006016751386501706e+00
-1.002739040972502993e+00
-8.667666753459766227e-01
8.674612875226479503e-01
5.312941742336036999e-01
8.714106004192619936e-01
9.980420057173272630e-01
8.797162535012179596e-01
