team-id,team,player-id,Player,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Drb,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
167,Manchester City,10136,Vincent-Kompany,1,1,6,0,0.5,92.6,2.5,0,7.04,1.2,0.9,1.1,0.5,4.2,0.4,0.5,0,0.2,0.2,0.1,0,0.1,0.4,84.1,92.6,0,4.9,0.1
167,Manchester City,88300,Danilo,3,2,2,0,0.8,89.9,0.7,2,6.91,1.9,0.8,0.5,0.2,1.2,0.7,0.3,0,0.2,0.3,0.4,0,0.2,0.6,48.3,89.9,0.1,1.4,0
167,Manchester City,101374,John-Stones,0,0,0,0,0.6,95.8,1.8,0,6.89,0.8,1.1,0.3,0.8,2.3,0.4,0.3,0,0,0.2,0.1,0,0.3,0.3,69.2,95.8,0,3.4,0
167,Manchester City,105962,Benjamin-Mendy,0,1,2,0,0.7,85.6,0.7,0,6.87,0.7,1.1,0.9,0,1.1,0.3,0,0,1.3,0.4,0.1,0,0.9,0.4,26.9,85.6,1.1,0.3,0
167,Manchester City,14199,Claudio-Bravo,0,0,0,0,0,90.9,0.3,0,6.83,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,18.3,90.9,0,3.3,0
167,Manchester City,136741,Bernardo-Silva,6,4,0,0,0.7,87,0.1,1,6.79,0.8,0.3,0.3,0,0.3,0.7,0,0,0.9,0.8,0.8,0,0.7,0.8,26.7,87,0.3,0.6,0
167,Manchester City,77464,Ilkay-Gündogan,4,1,3,0,1.2,91.7,0.1,0,6.73,0.9,0.5,0.5,0,0.3,0.9,0,0,0.7,0.9,0.6,0,0.7,1.1,46.7,91.7,0.1,1.1,0.1
167,Manchester City,121774,Ederson,0,0,1,0,0,85.3,0.3,1,6.68,0,0,0,0,0.8,0,0,0,0,0,0.2,0,0,0.1,25.1,85.3,0,4,0
167,Manchester City,68852,Eliaquim-Mangala,0,0,0,0,0.1,91.6,1.3,0,6.57,0.6,0.2,0.2,0.4,2.7,0.2,0.3,0,0.1,0.2,0,0,0.6,0.1,38.2,91.6,0,1.1,0
167,Manchester City,14053,Yaya-Touré,0,2,1,0,0.5,93.8,0.5,0,6.50,0.2,0.5,0.5,0,0.4,0,0.1,0,0.7,0.4,0,0,0.1,0.1,41.6,93.8,0,1.3,0.2
167,Manchester City,331254,Phil-Foden,0,1,0,0,0,90.9,0,0,6.30,0.2,0,0.2,0,0.2,0.2,0,0,0.4,0.6,0.6,0,0,0.4,8.8,90.9,0.2,0,0
167,Manchester City,317541,Brahim-Díaz,0,0,0,0,0.6,89.3,0,0,6.08,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.8,0,0.4,0.8,5.6,89.3,0,0.2,0
167,Manchester City,347340,Lukas-Nmecha,0,0,0,0,0,100,0,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,100,0,0,0
32,Manchester United,25244,Alexis-Sánchez,2,3,1,0,1.6,76.1,0.5,4,7.55,1.8,1.4,0.8,0,0,1.9,0,0,2.2,3.7,2.6,0.8,2.9,2.7,48.5,76.1,0.7,1.9,0.3
32,Manchester United,97752,Paul-Pogba,6,10,5,1,2.8,85.3,1.9,4,7.48,1.2,0.8,1.6,0,0.9,1,0,0,1.4,2.8,1.9,0.1,1.5,2.1,63.7,85.3,0.1,4.1,0.2
32,Manchester United,33831,Sergio-Romero,0,0,0,0,0,60,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,6,0
32,Manchester United,78498,Romelu-Lukaku,16,7,4,0,2.5,68.4,3.2,2,7.29,0.2,0.1,0.9,0,0.6,0.4,0.1,0,1,1,0.5,0.5,1.4,2.2,21.2,68.4,0.3,0.6,0.1
32,Manchester United,71345,Chris-Smalling,4,0,4,0,0.4,87.6,3.7,1,7.24,1.4,2.2,0.8,0.2,5.5,0.4,1,0,0.1,0.1,0.5,0.1,0.1,0.2,39.2,87.6,0,1.5,0
32,Manchester United,81726,Phil-Jones,0,0,2,0,0.1,91.2,2.5,2,7.21,1.1,1.8,0.4,0.4,5.6,0.5,0.7,1,0.1,0.3,1,0,0,0.3,47.1,91.2,0,2.3,0
32,Manchester United,38128,Nemanja-Matic,1,1,6,0,0.5,87.7,1.6,0,7.20,1.9,1.8,0.9,0.1,1.6,1.3,0.4,0,0.7,1.5,0.6,0.1,0.9,1,72.3,87.7,0.1,4.9,0
32,Manchester United,8166,Ashley-Young,2,4,7,0,0.6,79.5,0.6,4,7.12,1.8,1.9,1,0.2,2.4,1,0.2,0,0.9,1,1.2,0,0.6,0.6,42.8,79.5,1.1,3.2,0
32,Manchester United,18296,Luis-Antonio-Valencia,3,1,7,0,0.5,85.3,0.7,0,7.07,1.8,1.5,1.2,0.1,1.9,0.6,0.2,0,0.7,0.9,0.6,0.1,0.6,0.6,51.7,85.3,0.5,2.4,0
32,Manchester United,243814,Eric-Bailly,1,0,2,0,0.2,86.2,1.3,0,7.03,1.3,1.9,0.8,0.6,4.3,0.5,0.5,1,0.2,0.3,0.7,0,0.4,0.1,32.8,86.2,0,1.4,0.1
32,Manchester United,28421,Henrikh-Mkhitaryan,1,5,2,0,1,82.5,0.6,1,6.96,1,0.5,0.7,0,0.1,1.3,0,0,1.9,0.9,0.8,0.1,1.5,1.6,35.4,82.5,0.7,0.9,0.3
32,Manchester United,22738,Marouane-Fellaini,4,0,1,0,0.6,85.2,2.4,2,6.94,0.9,0.9,0.8,0,1.1,0.6,0.2,0,0.3,0.3,0.8,0.2,0.8,0.8,24.6,85.2,0,0.7,0
32,Manchester United,122366,Anthony-Martial,9,5,1,0,1.6,81.9,0.5,0,6.87,0.5,0.1,0.6,0,0.2,0.3,0,0,1.1,1.4,0.9,0.3,1.8,1.8,24.4,81.9,0.2,0.4,0
32,Manchester United,25363,Juan-Mata,3,5,1,0,1,86.7,0.1,1,6.87,0.6,0.5,0.4,0,0.3,0.8,0,0,1.8,0.6,0.7,0.6,0.7,0.9,43.4,86.7,1.1,1.9,0
32,Manchester United,118244,Luke-Shaw,0,0,2,0,1.1,84.9,1.5,0,6.86,1.6,0.4,0.4,0,1.7,0.6,0.2,0,0.8,0.5,0.7,0,0.4,0.9,43.4,84.9,0,0.7,0
32,Manchester United,70033,Daley-Blind,0,0,0,0,0.4,85.3,1.1,0,6.84,0.9,1,0.6,0,1.7,0.7,0,0,0.6,0.1,0.6,0,0.4,0.6,32,85.3,1.3,1.6,0
32,Manchester United,79554,David-de-Gea,0,0,0,0,0,57.5,0.1,2,6.83,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,25.5,57.5,0,7,0
32,Manchester United,109000,Jesse-Lingard,8,5,2,0,1.7,87.8,0.2,1,6.82,0.9,0.3,1,0,0.3,0.7,0.1,0,0.8,0.8,1.1,0.1,0.6,1.5,28.2,87.8,0.2,0.6,0
32,Manchester United,300299,Marcus-Rashford,7,5,3,0,1.7,78.3,0.5,1,6.76,0.4,0.2,0.6,0,0.4,0.3,0,0,0.6,1.3,0.5,0.3,0.9,1.3,16.5,78.3,0.3,0.5,0.1
32,Manchester United,2115,Michael-Carrick,0,0,0,0,1,84.8,0,0,6.67,0.5,0.5,0.5,0,1.5,0.5,0,0,0.5,1,0.5,0,1,0,49.5,84.8,0,6,0.5
32,Manchester United,100008,Victor-Lindelöf,0,0,1,0,0.1,90.8,1.3,0,6.66,1,0.8,0.6,0.5,3.8,0.3,0.6,0,0.1,0.2,0.5,0,0.1,0.2,44.2,90.8,0,1.8,0
32,Manchester United,70050,Marcos-Rojo,0,0,6,0,0.6,81.6,1.8,0,6.65,0.8,0.8,0.9,0.2,6,0.8,0.7,0,0.2,0.4,0.4,0,0.1,0.1,39.8,81.6,0,2.1,0
32,Manchester United,23220,Matteo-Darmian,0,0,0,0,0.3,83.6,0.8,1,6.61,2,0.9,0.6,0.3,2.8,1.6,0.4,0,0.1,0.1,0.1,0,0.3,0.4,24.4,83.6,0,1.1,0
32,Manchester United,71174,Ander-Herrera,0,2,5,0,0.5,87.6,0.3,0,6.60,2.2,1.3,1.1,0,0.8,1.9,0.2,0,0.4,0.4,1.1,0.1,0.6,0.5,40.1,87.6,0,1.5,0.1
32,Manchester United,336915,Scott-McTominay,0,0,2,0,0.1,88,0.9,0,6.48,0.8,1,0.5,0.1,0.7,0.6,0,0,0.2,0.4,1.2,0,0.8,0.5,26.4,88,0,0.9,0
32,Manchester United,3281,Zlatan-Ibrahimovic,0,0,0,0,0.8,76.3,1,0,6.20,0.4,0,0.2,0,0.2,0.2,0,0,0.4,0,0.2,0.4,0.4,0.2,15.2,76.3,0.2,0.6,0
32,Manchester United,299271,Axel-Tuanzebe,0,0,0,0,0,0,0,0,6.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Tottenham,83532,Harry-Kane,30,2,5,0,5,71.2,1.6,9,7.60,0.5,0.1,0.9,0,0.5,0.3,0.1,0,0.9,1.3,1.1,1.1,1.6,1.7,17.8,71.2,0.1,1.6,0.2
30,Tottenham,104732,Paulo-Gazzaniga,0,0,0,0,0,77.3,1,0,7.52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22,77.3,0,7,0
30,Tottenham,69344,Christian-Eriksen,10,10,0,0,2.6,82.4,0.5,4,7.40,1.4,0.8,0.4,0,0.5,1.1,0,0,2.6,0.8,0.6,0,1.9,2,61,82.4,1.4,3.6,0.2
30,Tottenham,83683,Serge-Aurier,2,2,1,1,0.9,79.4,2.8,1,7.28,2.8,1.8,1.2,0.4,2.8,1.2,0.1,0,0.9,0.9,0.9,0.1,0.9,0.9,45.6,79.4,0.4,1.5,0
30,Tottenham,313672,Kyle-Walker-Peters,0,2,0,0,0,82.5,0.7,0,7.28,1.7,1,0.3,0,2,0.7,0,0,1,1.3,1.3,0,1.7,1,32.3,82.5,0.7,1,0
30,Tottenham,21778,Jan-Vertonghen,0,0,4,0,0.7,86.3,3.3,3,7.26,1.8,1.7,0.6,0.8,4.7,0.3,0.3,0,0.3,0.8,0.7,0,0.2,0.5,69.1,86.3,0.1,4.5,0
30,Tottenham,131519,Dele-Alli,9,10,7,0,1.9,77.2,0.8,1,7.09,1.3,0.5,1.2,0,0.5,0.7,0.2,0,1.8,1.2,2.3,0.1,2.5,2.7,34.8,77.2,0.1,1.1,0.2
30,Tottenham,103837,Ben-Davies,2,6,3,0,0.6,80.1,1.6,1,7.08,1.6,1,0.8,0.2,2.1,0.8,0.2,0,1.6,0.5,0.9,0,0.6,0.9,45,80.1,1.2,1.6,0
30,Tottenham,83078,Kieran-Trippier,0,5,1,0,0.3,81.4,1.5,0,7.04,2.2,0.8,0.8,0.5,1.9,1,0.3,0,1.7,0.5,0.8,0.1,0.3,0.8,52.8,81.4,1,3.1,0.1
30,Tottenham,91909,Son-Heung-Min,12,6,0,0,2,85.2,0.1,3,6.99,0.5,0.3,0.4,0,0.2,0.7,0,0,1.1,1.6,0.7,0.7,1.5,1.8,24.8,85.2,0.1,0.4,0.1
30,Tottenham,117973,Eric-Dier,0,2,4,0,0.9,86.3,2.4,0,6.96,1.8,1.4,0.7,0.5,2.4,0.7,0.3,0,0.4,0.4,0.2,0,0.5,0.3,66.1,86.3,0.1,4.8,0
30,Tottenham,322655,Davinson-Sánchez,0,0,1,1,0.3,89.4,2.4,0,6.94,1.2,1.2,0.8,1.1,5.1,0.7,0.3,1,0.1,0.3,0.6,0,0.1,0.3,60.2,89.4,0,3.9,0
30,Tottenham,12187,Mousa-Dembélé,0,0,6,0,0.4,92.2,0.3,0,6.90,1.3,1.2,1.7,0,0.4,1,0,0,0.6,2.4,1,0,1.2,0.9,50.8,92.2,0,1.3,0
30,Tottenham,24711,Danny-Rose,0,1,4,0,0.7,81.5,0.8,0,6.74,1.5,0.9,1.2,0.2,1,0.7,0.6,0,1,1.1,2.4,0,0.8,1.4,37.8,81.5,1.1,2,0
30,Tottenham,25604,Hugo-Lloris,0,0,1,0,0,75.2,0.3,1,6.74,0,0.1,0,0,1.5,0.1,0,0,0,0,0.1,0,0,0,27.7,75.2,0,6,0
30,Tottenham,19270,Michel-Vorm,0,0,0,0,0,87.5,0,0,6.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,87.5,0,2,0
30,Tottenham,69933,Toby-Alderweireld,0,0,3,0,0.7,85.8,1,0,6.68,1.4,0.3,0.6,0.5,3.6,0.5,0.4,0,0.2,0.4,0.1,0,0,0.3,65.4,85.8,0.1,7.9,0.1
30,Tottenham,71714,Victor-Wanyama,1,0,2,0,0.7,87.2,1,0,6.64,1.7,0.6,0.7,0,1.1,0.9,0.2,0,0.3,1,0.5,0,0.7,0.7,34.3,87.2,0,2.1,0
30,Tottenham,75830,Erik-Lamela,2,2,4,0,0.8,82.7,0.2,0,6.52,0.9,0.3,1,0,0.2,0.7,0,0,0.6,0.9,0.6,0.1,0.8,1,17.8,82.7,0.3,0.5,0.1
30,Tottenham,143990,Harry-Winks,0,1,0,0,0.2,90,0.3,0,6.49,0.9,0.7,0.5,0,0.5,0.5,0.1,0,0.6,0.5,0.4,0,0.6,1.1,40.1,90,0.1,2.2,0
30,Tottenham,92508,Lucas-Moura,0,1,0,0,0.8,77.9,0.7,0,6.48,0.7,0.3,0.7,0,0.3,0.3,0,0,1,1,1.2,0,1.7,1,18.8,77.9,0,0.2,0
30,Tottenham,29595,Moussa-Sissoko,1,1,3,0,0.6,83.5,0.5,0,6.46,0.7,0.3,0.7,0,0.6,0.1,0,0,0.8,0.5,0.2,0.1,0.5,0.6,26.3,83.5,0.1,0.9,0.1
30,Tottenham,13361,Fernando-Llorente,1,0,1,0,0.4,68.2,0.9,0,6.20,0.4,0,0.3,0,0.4,0.1,0,0,0.3,0,0.3,0.1,0.2,0.5,5.5,68.2,0,0,0
30,Tottenham,134887,Georges-Kévin-Nkoudou,0,0,0,0,0,0,0,0,6.00,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,Tottenham,133381,Vincent-Janssen,0,0,0,0,0,0,0,0,6.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Liverpool,80767,Philippe-Coutinho,7,6,0,0,3.9,78.8,0.1,6,8.03,1.2,0.7,0.4,0,0.1,1.3,0,0,2.9,2.8,1.5,0.3,1.9,1.4,49.3,78.8,1.4,2.7,0.4
26,Liverpool,108226,Mohamed-Salah,32,10,1,0,4,76.7,0.4,8,7.69,0.3,0.1,0.4,0,0.1,0.6,0,0,1.7,2.2,0.8,0.5,2.6,2.9,26.3,76.7,0.8,0.5,0.1
26,Liverpool,96182,Roberto-Firmino,15,7,1,0,2.3,72.6,1.2,3,7.39,1.8,0.5,1.5,0.1,0.2,1.4,0.1,0,1.5,1.3,0.5,0.4,1.9,2.2,31.6,72.6,0.1,0.4,0.2
26,Liverpool,95408,Virgil-van-Dijk,0,0,1,0,1.1,89.8,5.6,1,7.35,1.1,1.3,0.6,0.5,5.6,0.1,0.1,0,0.4,0,0.8,0,0.1,0.1,81.2,89.8,0,5,0.1
26,Liverpool,111212,Emre-Can,3,4,8,0,1,85.5,1.8,2,7.28,2.6,1.1,1,0,1.2,1,0.2,0,1,0.9,1,0,0.6,1.2,59.3,85.5,0.2,2.9,0.2
26,Liverpool,109915,Sadio-Mané,10,7,3,1,2.4,80.4,0.9,1,7.27,1,0.3,0.8,0.1,0.2,0.7,0,0,1.7,1.9,1.7,0.4,1.7,2.4,33.2,80.4,0.2,0.8,0.2
26,Liverpool,136451,Joe-Gomez,0,2,3,0,0.2,84.5,1.4,0,7.11,2.5,1.5,0.7,0.2,2.1,0.8,0.3,0,0.7,1,0.4,0,0.6,0.7,58.1,84.5,0.4,2.1,0
26,Liverpool,115726,Andrew-Robertson,1,5,2,0,0.5,87.1,0.7,1,7.02,1.4,1.2,0.7,0.1,2.2,0.6,0.1,0,1.1,0.4,0.2,0.2,0.5,1,64.6,87.1,0.5,1.9,0
26,Liverpool,318871,Trent-Alexander-Arnold,1,1,3,0,0.6,77.3,0.3,0,7.02,1.9,1.5,0.6,0.4,2.1,0.7,0.3,0,1.3,1.1,0.1,0.2,0.7,0.9,53,77.3,0.9,3.9,0.1
26,Liverpool,29106,Dejan-Lovren,2,1,4,0,0.5,88.5,3.6,2,6.99,0.9,1.3,0.5,0.9,4.9,0.3,0.5,0,0.2,0,0.2,0,0,0.2,62.2,88.5,0.1,3.1,0
26,Liverpool,68659,Jordan-Henderson,1,1,1,0,0.6,84.4,1,0,6.95,1.9,1.1,1,0,0.7,1.3,0.1,0,0.9,0.3,0.5,0,0.4,0.6,77.2,84.4,0.2,5.6,0.1
26,Liverpool,74341,Joel-Matip,1,0,3,0,0.4,88.7,2.3,0,6.92,1.4,1.4,0.8,0.8,3.8,0.5,0.6,0,0.2,0.1,0.4,0,0.2,0.4,66.2,88.7,0,3.6,0
26,Liverpool,84146,Alex-Oxlade-Chamberlain,3,7,3,0,1.2,81.9,0.3,1,6.88,1,0.6,0.5,0,0.2,0.5,0,0,1.1,1.3,0.3,0.1,0.8,1.2,22.3,81.9,0.5,1.6,0.2
26,Liverpool,10839,Ragnar-Klavan,1,0,0,0,0.1,90.7,2.1,0,6.81,0.7,0.8,0.4,0.5,4.3,0.3,0.3,0,0.2,0.2,0.6,0,0.1,0.4,63.1,90.7,0,2.7,0.1
26,Liverpool,113275,Alberto-Moreno,0,0,1,0,0.8,84.3,0.6,0,6.80,2.2,0.8,0.5,0.3,2.4,1,0.1,0,0.9,0.4,1.2,0,0.3,0.4,48.9,84.3,0.6,2.2,0.1
26,Liverpool,33568,Georginio-Wijnaldum,1,2,1,0,1.2,89.9,0.5,0,6.79,1,0.8,0.4,0.1,0.6,0.4,0.1,0,0.7,1.3,0.5,0.1,1.1,1,38.4,89.9,0,1.4,0
26,Liverpool,4511,James-Milner,0,3,3,0,0.7,86.4,0.7,1,6.78,1.8,0.7,0.9,0.1,0.7,0.8,0.2,0,1.1,0.4,0.7,0,0.7,0.7,46.3,86.4,0.9,2.7,0.1
26,Liverpool,23736,Daniel-Sturridge,2,1,0,0,2.3,80.3,0.2,0,6.76,0,0,0.1,0,0.1,0.1,0,0,1.4,1.1,1,0.2,1.2,1.3,14.1,80.3,0.1,0.3,0
26,Liverpool,107176,Loris-Karius,0,0,1,0,0,67.2,0.4,0,6.70,0,0.1,0.1,0,0.8,0,0,0,0,0,0.2,0,0.1,0,27.4,67.2,0,4.1,0
26,Liverpool,52197,Simon-Mignolet,0,0,3,0,0,69.5,0.2,0,6.49,0.1,0,0.1,0,0.7,0.1,0,0,0,0.1,0.1,0,0,0,26.2,69.5,0,4.3,0
26,Liverpool,136459,Dominic-Solanke,1,1,0,0,1,75.1,1,0,6.40,0.3,0.1,0.6,0,0.3,0.1,0,0,0.7,0.4,0.1,0,0.8,1.6,9.4,75.1,0,0.1,0.1
26,Liverpool,91762,Danny-Ings,1,0,0,0,1,61.8,0.5,0,6.33,0.6,0.3,0.8,0,0.1,0,0,0,0.4,0.1,0.4,0.4,0.8,1.4,9.5,61.8,0,0.1,0
26,Liverpool,69375,Nathaniel-Clyne,0,0,1,0,0.7,79.8,1,0,6.27,1,0,1.3,0.3,1,0.3,0.3,0,0.3,0,0,0,0.7,1.3,34.7,79.8,0.3,1.7,0
26,Liverpool,21683,Adam-Lallana,0,0,1,0,0.9,85.9,0.3,0,6.22,0.3,0.1,0.3,0,0.1,0.7,0,0,0.6,0.5,0.4,0.1,0.8,0.8,18.3,85.9,0.2,0.3,0
26,Liverpool,330818,Ben-Woodburn,0,0,0,0,0,87.5,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87.5,0,0,0
26,Liverpool,244779,Marko-Grujic,0,0,0,0,0,78.6,0,0,6.12,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,4.7,78.6,0,0,0
26,Liverpool,124688,Divock-Origi,0,0,0,0,0,50,0,0,5.80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50,0,0,0
15,Chelsea,33404,Eden-Hazard,12,4,2,0,2.1,83.6,0.2,9,7.69,0.2,0.1,0.4,0,0,0.5,0,0,2.5,4.9,2.4,0.5,2.3,1.9,40.3,83.6,0.4,3,0.1
15,Chelsea,114075,N-Golo-Kanté,1,1,3,0,0.7,89.3,0.5,1,7.25,3.3,2.5,1.2,0,0.8,1.7,0.1,0,1.2,1.4,0.4,0,1.2,1.3,63.3,89.3,0.1,2.6,0.1
15,Chelsea,25931,César-Azpilicueta,2,6,1,0,0.4,86.7,2.2,1,7.18,2.2,1.5,0.7,0.4,3.2,0.7,0.6,1,0.8,0.2,0.4,0,0.2,0.4,74.6,86.7,0.4,3.4,0.2
15,Chelsea,84008,Marcos-Alonso,7,2,6,0,2,79.4,1.8,3,7.13,1.5,1.4,0.8,0.1,1.8,0.6,0.2,0,1,0.5,0.9,0.2,0.7,1.3,40.8,79.4,0.5,1.2,0
15,Chelsea,8040,Cesc-Fàbregas,2,4,4,1,1.2,83.5,0.3,3,7.10,2.1,0.7,0.8,0,0.7,1.6,0.1,0,2.8,0.6,0.7,0.2,0.8,0.7,68.4,83.5,1.3,4,0.3
15,Chelsea,29463,Willian,6,7,1,0,1.5,80.2,0.3,4,7.01,0.6,0.3,0.3,0,0.3,0.4,0,0,1.7,1.9,1,0.1,0.9,1.6,25.7,80.2,0.6,1.1,0.1
15,Chelsea,91213,Álvaro-Morata,11,6,7,0,2.5,73.3,1.7,1,6.94,0.4,0.2,1.3,0,0.6,0.6,0.1,0,1.1,1,1.4,0.9,1.9,2.5,18.6,73.3,0,0.8,0
15,Chelsea,104010,Antonio-Rüdiger,2,1,4,0,0.6,89.5,2.2,1,6.92,1.1,0.9,1,0.4,3.7,0.6,0.6,0,0.1,0.3,0.5,0.1,0.6,0.5,63.3,89.5,0,3.8,0
15,Chelsea,33064,Victor-Moses,3,3,3,0,1.3,76.6,1,1,6.90,1.3,0.5,0.8,0,1.1,0.4,0.1,0,0.7,1.1,1,0.3,0.7,0.7,29.8,76.6,0.7,0.9,0
15,Chelsea,135211,Tiemoué-Bakayoko,2,2,3,1,1.4,86.2,1.4,1,6.87,2.2,1.3,1.7,0,1.2,1.1,0.2,0,0.6,1.2,0.8,0.1,0.9,1.4,38.2,86.2,0,1.5,0
15,Chelsea,11981,Gary-Cahill,0,0,1,1,0.4,89,3.4,0,6.87,1.1,1,0.6,0.4,4.6,0.4,0.5,0,0.1,0.1,0.6,0,0.1,0.3,49.3,89,0,1.7,0
15,Chelsea,27586,David-Luiz,1,0,4,1,1.1,85.4,1.7,0,6.85,1.8,2.4,1.2,0.1,4.1,1,0.5,0,0.1,0.3,1.5,0,0.4,0.7,49.2,85.4,0,4,0
15,Chelsea,130331,Andreas-Christensen,0,0,0,0,0.4,93.4,2.1,0,6.80,1,1.4,0.3,0.4,3.9,0.2,0.6,0,0.1,0.2,0.5,0,0,0.3,50,93.4,0,2.3,0
15,Chelsea,24444,Olivier-Giroud,3,1,0,0,2.3,64.4,3.5,1,6.78,0.3,0.1,0.5,0,0.4,0.2,0,0,1,0.2,0.5,0.2,0.7,1.8,18.4,64.4,0,0.3,0.1
15,Chelsea,44055,Pedro,4,2,1,0,1.8,83,0,0,6.66,0.6,0.4,0.3,0,0.2,0.4,0,0,0.8,1.1,0.6,0.5,0.8,1.3,21.1,83,0.3,0.9,0
15,Chelsea,34749,Willy-Caballero,0,0,0,0,0,69.3,0.7,0,6.65,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,29.3,69.3,0,5.7,0
15,Chelsea,101955,Emerson,0,1,0,0,0.4,80.2,0.6,0,6.64,1.2,0.4,0.6,0,1.8,0,0,0,0.2,1,1,0,0.4,0.8,26.2,80.2,0.4,0.8,0
15,Chelsea,73798,Thibaut-Courtois,0,0,2,0,0,70.4,0.1,0,6.63,0,0,0.1,0,0.5,0,0,0,0,0,0.1,0,0,0,28.1,70.4,0,5.4,0
15,Chelsea,141312,Davide-Zappacosta,1,1,0,0,1.1,84.9,0.6,0,6.61,1.2,0.3,0.3,0.1,0.9,0.6,0.1,0,0.6,0.6,0.5,0.2,0.8,1,20.2,84.9,0.8,0.3,0
15,Chelsea,75138,Daniel-Drinkwater,1,0,0,0,0.5,86,0,0,6.48,1.3,0.7,0.8,0,0.6,1.2,0.2,0,0.4,0.3,0.3,0,0.2,0.3,32.1,86,0,1.3,0.2
15,Chelsea,97803,Michy-Batshuayi,2,1,0,0,1.1,69.1,0.6,0,6.38,0.4,0.1,0.3,0,0.3,0.2,0,1,0.1,0.4,0.3,0.5,0.8,1.3,8.1,69.1,0,0,0
