team-id,team,player-id,Player,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Drb,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
167,Manchester City,14102,David-Silva,6,15,0,0,2.4,87.1,0.1,5,7.50,1.3,1,0.7,0,0.3,0.7,0,0,2.9,1.1,1,0.2,1.6,1.3,56.1,87.1,1,1.6,0.5
167,Manchester City,14260,Sergio-Agüero,23,8,2,0,3.8,86.5,0.1,6,7.45,0.7,0.5,0.6,0,0,0.4,0,0,1.7,1.6,0.8,0.9,2.8,1.5,25.3,86.5,0.1,0.4,0.1
167,Manchester City,14053,Yaya-Touré,6,6,8,0,2,90.5,0.6,3,7.42,1.7,1.2,1,0,0.8,0.9,0,0,1.7,1.2,0.8,0,0.8,0.9,75.6,90.5,0.1,5.5,0.3
167,Manchester City,6042,Gaël-Clichy,0,4,1,1,0.4,85.5,0.9,1,7.37,2.3,2.7,0.7,0.1,3.6,0.8,0.2,0,1,0.8,0.8,0.1,0.5,0.4,50.4,85.5,0.7,2.6,0.1
167,Manchester City,10136,Vincent-Kompany,3,1,5,1,0.6,86.6,1,2,7.32,2.1,2.4,1,0.5,6.2,0.3,0.8,1,0.3,0.4,0.3,0,0.1,0.2,53.1,86.6,0,4.2,0
167,Manchester City,14244,Pablo-Zabaleta,1,0,5,0,0.9,87.4,1,2,7.29,3.3,2.1,1.2,0,2.4,0.8,0.3,0,1,0.4,0.7,0,0.7,0.5,39.4,87.4,0.4,0.9,0.1
167,Manchester City,188,Gareth-Barry,1,3,8,1,0.7,86.4,1.1,2,7.23,2.5,2.1,1.5,0,2,0.8,0.3,0,1,0.4,1,0.1,0.8,0.5,64.4,86.4,0.2,3.6,0.2
167,Manchester City,13298,Samir-Nasri,5,9,2,0,1.9,91.1,0.1,2,7.20,0.5,0.9,0.6,0,0.2,0.3,0.1,0,2.5,0.8,0.5,0.2,1.8,1.2,52.9,91.1,1.3,1.4,0.5
167,Manchester City,12267,Aleksandar-Kolarov,2,4,1,0,2.1,82,1.1,1,7.18,1.4,0.8,1.1,0.1,2.3,0.5,0,0,1.2,0.4,1.2,0.2,0.2,0.6,37.1,82,1.3,1.3,0
167,Manchester City,14167,Carlos-Tevez,4,3,1,0,2.5,86.8,0.2,0,7.14,0.8,0.3,0.6,0,0.1,0.5,0.1,0,2.5,1,1,0.3,2,1.4,30.8,86.8,0,1,0.4
167,Manchester City,33799,Mario-Balotelli,13,1,4,2,3.6,77.5,0.5,2,7.07,0.7,0.7,1.8,0,0.6,0.2,0,0,0.9,1,1.9,0.3,1.6,1.9,20.5,77.5,0.2,0.5,0.1
167,Manchester City,8137,Joleon-Lescott,2,1,1,0,0.3,87.5,1.4,1,7.05,1.4,1.7,0.8,0.4,5,0.3,0.8,1,0.2,0.2,0.6,0,0.3,0.4,45.8,87.5,0,1.2,0
167,Manchester City,24845,Edin-Dzeko,14,3,1,0,3.1,68.8,1.2,3,7.04,0.5,0.5,0.8,0,0.6,0,0.1,0,1.1,0.7,0.8,0.3,1.3,1.8,17,68.8,0.1,0.6,0.1
167,Manchester City,14168,Micah-Richards,1,5,2,0,0.7,84.3,1.8,1,7.03,1.8,1.2,1.3,0,3.1,0.3,0.4,0,0.5,0.5,0.7,0.2,0.7,0.7,26.8,84.3,0.2,0.3,0
167,Manchester City,4511,James-Milner,3,5,3,0,0.6,84.3,0.5,0,6.91,1.6,1.3,0.8,0,0.9,0.6,0.2,0,1.1,0.3,0.4,0.1,0.7,0.9,37.9,84.3,0.7,2,0.1
167,Manchester City,14269,Adam-Johnson,6,2,1,0,1.3,87.7,0,0,6.88,0.5,0.5,0.3,0,0.1,0.2,0,0,1.5,0.5,0.3,0.2,0.7,0.8,21.8,87.7,0.6,1,0.1
167,Manchester City,8786,Joe-Hart,0,0,0,0,0,50.9,0,1,6.82,0,0,0,0,0.8,0,0,0,0.1,0,0.2,0,0,0,21.6,50.9,0,5,0
167,Manchester City,4608,Nigel-de-Jong,0,0,5,0,0.3,92.3,0.2,0,6.71,1.7,1.8,0.6,0,0.6,0.4,0,0,0.3,0.1,0.8,0,0,0.2,42.7,92.3,0,3.4,0
167,Manchester City,77564,Stefan-Savic,1,0,1,0,0.3,84,1.4,0,6.63,0.6,1.1,0.5,0.5,3.3,0.3,0.5,0,0.1,0.1,0.4,0,0.3,0.2,25.5,84,0,0.8,0
167,Manchester City,3817,Kolo-Touré,0,0,0,0,0.5,89.4,0.7,0,6.58,1,0.8,0.5,0.2,4.1,0.1,0.3,0,0.1,0.2,0.3,0,0.4,0.1,31.1,89.4,0,1.7,0
167,Manchester City,2239,David-Pizarro,0,1,0,0,0.2,92,0,0,6.30,0.4,0.8,0.6,0,0.2,0.2,0,0,1,0,0.8,0,1,0.4,27.4,92,0.4,3.6,0.2
167,Manchester City,11669,Nedum-Onuoha,0,0,0,0,0,100,0,0,6.09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,100,0,0,0
167,Manchester City,553,Owen-Hargreaves,0,0,0,0,0,100,0,0,6.05,0,0,0,0,0,0,0,0,1,0,0,0,2,0,15,100,0,0,0
167,Manchester City,98850,Abdul-Razak,0,0,0,0,0,91.7,0,0,6.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,91.7,0,2,0
32,Manchester United,30395,Darron-Gibson,0,1,0,0,4,96.2,0,0,8.06,2,1,0,0,0,2,1,0,1,0,0,0,1,1,78,96.2,1,7,0
32,Manchester United,3859,Wayne-Rooney,27,4,1,0,4.6,80.7,0.8,6,7.73,0.6,0.4,0.9,0,0.6,0.4,0.2,0,1.5,1,1,0.1,2.1,1.5,50.4,80.7,0.3,5.3,0.2
32,Manchester United,18296,Luis-Antonio-Valencia,4,13,3,0,1,85.6,0.4,4,7.51,2.4,1.1,1.7,0,0.6,0.6,0.1,0,2.4,1.3,0.6,0.4,1.1,1.6,44.7,85.6,1.7,1.1,0.1
32,Manchester United,9685,Nemanja-Vidic,0,0,0,0,0.7,81.9,3,2,7.50,1,2.3,0.7,0.7,12.8,0,0.3,0,0.7,0.3,0.3,0,0,0.3,41.5,81.9,0.2,4.5,0
32,Manchester United,19104,Nani,8,10,2,0,2.2,80.2,0.5,3,7.43,1.3,0.9,1,0,0.5,0.4,0.1,0,2.3,1.8,1,0.1,2.2,1.9,36.2,80.2,1.6,0.5,0.1
32,Manchester United,4092,Rafael,0,4,2,0,0.8,88.1,1,0,7.39,4.1,1.1,1,0.1,3,0.5,0.2,0,0.9,0.8,1,0,1.6,0.9,51.3,88.1,0.8,2.1,0
32,Manchester United,6410,Patrice-Evra,0,4,6,0,0.6,86.3,1.3,1,7.38,2.8,1.4,1,0.1,4.6,0.8,0.2,0,1.1,1.4,1.1,0.1,0.9,0.9,43.5,86.3,0.4,1.4,0
32,Manchester United,2115,Michael-Carrick,2,3,4,0,0.9,90.1,0.3,3,7.34,3,2.4,0.7,0,1.6,0.8,0.5,0,1,0.3,0.7,0,0.3,0.9,73.1,90.1,0.1,6,0.1
32,Manchester United,68651,Ben-Amos,0,0,0,0,0,76,0,0,7.30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,76,0,6,0
32,Manchester United,8166,Ashley-Young,6,7,3,0,2.2,83.8,0.2,2,7.24,1.4,0.7,0.7,0,0.4,0.2,0.2,0,1.7,0.8,2,0.3,1.4,0.8,29.4,83.8,1.4,1.5,0.1
32,Manchester United,11,Paul-Scholes,4,0,3,0,1.2,93.1,0.2,2,7.22,2.3,1.4,1.3,0,0.3,0.7,0.2,0,1.1,0.2,0.6,0,1,0.6,66.9,93.1,0,9.5,0.1
32,Manchester United,21723,Anderson,2,1,2,0,1,86,0.1,0,7.22,2.3,1.5,1.2,0,0.7,0.9,0.5,0,1.3,0.8,0.2,0,1.3,0.7,51.4,86,0.4,4.6,0.1
32,Manchester United,22079,Jonny-Evans,1,3,6,1,0.5,90.1,1.6,1,7.21,1.2,1.9,0.9,0.2,7.8,0.3,1,1,0.4,0.2,0.7,0,0.2,0.2,48.9,90.1,0,4,0
32,Manchester United,81726,Phil-Jones,1,2,6,0,0.9,83.9,1.4,0,7.18,2.3,1.7,0.7,0,4.4,0.5,0.4,1,0.6,0.6,0.8,0,0.6,0.7,39.7,83.9,0.4,2.4,0
32,Manchester United,39308,Danny-Welbeck,9,4,3,0,2.7,86.4,0.3,3,7.17,1.3,0.9,0.5,0,0.5,0.3,0.1,0,1.1,0.9,0.8,0.4,2.2,2.1,24.5,86.4,0,0.5,0.1
32,Manchester United,928,Rio-Ferdinand,0,0,4,0,0.1,90,0.8,0,6.99,1.4,1.8,0.3,0.4,7.4,0.4,0.7,0,0.1,0.3,0.4,0,0.2,0.2,43.1,90,0,5.1,0
32,Manchester United,79554,David-de-Gea,0,0,0,0,0,55.6,0.1,1,6.98,0,0,0,0,0.9,0,0,0,0,0,0.2,0,0,0,27.6,55.6,0,7.3,0
32,Manchester United,77,Ryan-Giggs,2,8,3,0,0.8,80.2,0.2,2,6.93,1.1,1.2,0.8,0,0.4,0.9,0,0,1.8,0.9,0.5,0,1.7,1,40.4,80.2,1,2.4,0.3
32,Manchester United,3203,Park-Ji-Sung,2,1,0,0,0.7,89.5,0.1,0,6.88,2.4,1.2,0.1,0,0.4,0.4,0,0,0.5,0.4,1.4,0,1.1,1.1,28.5,89.5,0.1,0.5,0
32,Manchester United,2213,Dimitar-Berbatov,7,0,0,0,1.3,83.5,0.7,1,6.86,0.7,0.3,0.7,0,0.3,0,0,0,0.5,0.3,0.3,0.3,1.2,0.8,19.7,83.5,0,0.3,0.1
32,Manchester United,10620,Anders-Lindegaard,0,0,0,0,0,53.8,0.1,0,6.85,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,27.9,53.8,0,6.3,0
32,Manchester United,71345,Chris-Smalling,1,0,1,0,0.4,83.1,1.2,0,6.84,0.9,1.3,1.2,0.3,5,0.4,0.6,0,0.2,0.3,0.4,0,0.6,0.7,30.5,83.1,0.3,2.2,0
32,Manchester United,5835,Darren-Fletcher,1,1,1,0,0.4,89.9,0,0,6.75,1.4,1.1,0.6,0,0.8,0.5,0.3,0,1.1,0.1,0.6,0,0.9,1,59.5,89.9,0.3,7.1,0
32,Manchester United,35003,Chicharito,10,2,0,0,1.7,82.7,0.1,0,6.69,0.3,0.2,0.4,0,0,0.3,0,0,0.8,0,0.5,1.5,1.1,1.3,14.4,82.7,0.2,0.4,0
32,Manchester United,44031,Fabio,0,0,1,0,0.4,84.3,0.6,0,6.67,2,1.4,1.4,0,3,0.6,0.2,0,0.6,0.4,0.8,0,0.2,0.8,24.2,84.3,0.8,0.8,0
32,Manchester United,69956,Tom-Cleverley,0,1,0,0,0.9,91.5,0,0,6.61,1.1,0.5,0.7,0,0.3,0.6,0,0,0.5,0.4,0.6,0,0.3,1,30.5,91.5,0.2,1.3,0.1
32,Manchester United,97752,Paul-Pogba,0,0,0,0,1.3,95.3,0,0,6.56,1,1.3,0.3,0,0.7,0,0,0,0,1,0.3,0,0,0.3,28.3,95.3,0,3,0
32,Manchester United,107942,Ezekiel-Fryers,0,0,0,0,0,84.6,0,0,6.44,2,0,1,0,0.5,0,0.5,0,0,0,0,0,0,1,13,84.6,0.5,0,0
32,Manchester United,71330,Federico-Macheda,0,0,0,0,0.7,84.6,0,0,6.22,0.3,0.3,0.3,0,0,1,0,0,0.7,0.3,0.7,0,0,1,8.7,84.6,0,0,0
32,Manchester United,107940,Will-Keane,0,0,0,0,1,100,0,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,100,0,0,0
32,Manchester United,7,Michael-Owen,0,0,0,0,2,85,0,0,5.74,0,0,0,0,0,0,0,0,0,0,0,2,1,4,20,85,0,3,0
13,Arsenal,4564,Robin-van-Persie,30,10,8,0,4.6,78.6,0.7,12,7.80,0.5,0.3,0.8,0,1.2,0.2,0.1,0,2.4,1.1,1,1.2,2.4,1.4,27.2,78.6,1.3,0.7,0.4
13,Arsenal,1443,Mikel-Arteta,6,2,4,0,1.4,90.8,0.6,3,7.45,2.5,1.9,1.4,0.1,0.4,1.1,0.2,0,2.1,0.7,1.9,0,0.9,0.6,76.9,90.8,1,5.2,0.2
13,Arsenal,27487,André-Santos,2,0,2,0,1.1,86.2,1.3,0,7.25,3.3,2.3,1.2,0.1,1,1.1,0.2,0,0.8,0.9,0.5,0,1.1,0.5,51.9,86.2,0.3,1.6,0.1
13,Arsenal,30051,Laurent-Koscielny,2,1,9,0,0.6,84.8,1.9,2,7.24,2.6,2.8,1,1.5,5.1,0.4,0.5,2,0.4,0.5,0.8,0,0.3,0.5,51.5,84.8,0.2,2.2,0
13,Arsenal,10599,Alexandre-Song,1,11,10,0,0.4,84.3,0.7,0,7.22,2.9,1.9,2.1,0.1,1.2,1.4,0.3,1,1.4,0.7,1.1,0,1.6,1,66.1,84.3,0.1,3.3,0.7
13,Arsenal,106454,Li-Ke,0,0,0,0,0,94.4,0,0,7.14,4,1,0,1,3,1,0,0,2,0,0,0,0,0,18,94.4,3,1,0
13,Arsenal,19471,Bacary-Sagna,1,2,2,0,0.5,85.5,2.7,1,7.14,2,1.7,0.6,0.3,2.4,0.6,0,0,0.9,0.1,1.2,0,0.9,0.2,53.6,85.5,1,1.8,0
13,Arsenal,10209,Thomas-Vermaelen,6,1,7,0,1.3,85.5,1.9,2,7.13,1.6,2.3,1.1,1,4.1,0.1,0.5,1,0.3,0.2,0.8,0,0.1,0.6,50.3,85.5,0.1,3.6,0
13,Arsenal,27550,Kieran-Gibbs,1,0,1,0,0.5,83.1,1.4,1,7.06,2.1,1.6,0.6,0.7,2.2,0.3,0.3,0,0.6,1.1,0.6,0.2,0.6,0.8,38.8,83.1,0.3,1,0.1
13,Arsenal,845,Tomas-Rosicky,1,4,4,0,1.4,85.3,0.4,1,6.93,1.4,0.9,0.9,0,0.1,0.4,0,0,1.5,1.2,0.8,0,1.1,0.6,45.5,85.3,0.5,1.3,0.4
13,Arsenal,69738,Francis-Coquelin,0,1,2,0,0.1,84.7,0.5,0,6.87,3.2,1.9,0.5,0.2,1.4,0.9,0.2,0,0.4,0.7,1.1,0.1,2.2,0.2,39.3,84.7,0.2,2.1,0.1
13,Arsenal,13796,Theo-Walcott,8,8,1,0,2.2,79.3,0.3,0,6.86,0.5,0.5,0.4,0,0.2,0.5,0,0,1.2,1,1.2,0.7,1.9,2.3,24,79.3,0.5,0,0.1
13,Arsenal,17740,Gervinho,4,6,0,1,1.4,84.7,0.1,1,6.80,0.9,0.7,0.4,0,0.1,0.3,0,0,1.3,1.4,0.7,0.2,1.8,1.5,22,84.7,0.1,0,0.1
13,Arsenal,26820,Aaron-Ramsey,2,4,3,0,1.8,87.3,0.3,0,6.77,1.7,0.8,0.9,0,0.3,0.9,0.1,1,1.6,1,0.8,0,2.6,1.6,56.6,87.3,0.3,3.1,0.2
13,Arsenal,4490,Yossi-Benayoun,4,1,1,0,1.1,81.1,0.3,1,6.72,0.8,1.1,0.7,0.1,0.4,0.5,0,0,0.7,0.6,0.5,0,0.7,0.8,21.5,81.1,0,0.3,0.2
13,Arsenal,6292,Per-Mertesacker,0,0,2,0,0.4,89.2,1.4,0,6.67,0.8,1.7,0.4,0.7,4.4,0.2,0.6,0,0.1,0.1,0.6,0,0,0.3,52,89.2,0,2.3,0
13,Arsenal,84146,Alex-Oxlade-Chamberlain,2,1,0,0,0.9,84.4,0.2,0,6.65,0.6,0.4,0.3,0,0.1,0.2,0,0,0.7,1.6,0.6,0.1,1.9,0.6,15.2,84.4,0.4,1.1,0.1
13,Arsenal,73379,Wojciech-Szczesny,0,0,2,0,0,62.1,0.1,1,6.60,0,0,0.1,0,1.3,0,0,0,0,0.1,0.1,0,0,0,26.9,62.1,0,5.8,0
13,Arsenal,5,Thierry-Henry,2,0,0,0,1,60.5,0.5,0,6.59,0.3,0.5,0.3,0,0,0,0,0,0,0.3,0.3,0.5,0.3,0,9.5,60.5,0,0.3,0
13,Arsenal,11680,Johan-Djourou,0,1,3,1,0.2,90,1.1,0,6.55,1.4,0.7,0.7,0.8,2.3,0.6,0.4,0,0.3,0.6,0.5,0.1,0.4,0.6,35.4,90,0.1,1.4,0.1
13,Arsenal,13298,Samir-Nasri,0,0,0,0,2,88.1,0,0,6.54,1,1,1,0,0,0,0,0,2,4,0,0,9,0,59,88.1,1,1,0
13,Arsenal,4599,Andrey-Arshavin,1,3,1,0,1.4,74.4,0,0,6.43,0.5,0.4,0.3,0,0.2,0.5,0.1,0,1,0.6,0.2,0.2,0.6,0.9,17.9,74.4,0.3,0.2,0.3
13,Arsenal,69740,Emmanuel-Frimpong,0,0,0,1,0.3,81.2,0.2,0,6.43,1.7,1.3,1.3,0,0.3,0.7,0.3,0,0.3,0.3,0.8,0,0.3,0.3,27.5,81.2,0,1.3,0
13,Arsenal,18214,Abou-Diaby,0,0,1,0,0.8,87.1,0.5,0,6.39,0.3,0.5,0.5,0,0.3,0,0.3,0,0,1.5,0.3,0,2,0.5,17.5,87.1,0,0.8,0
13,Arsenal,96128,Ignasi-Miquel,0,0,0,0,0.3,78.4,0.5,0,6.38,2,2.3,0.3,1.5,2.8,0.5,0.5,0,0,0,0.3,0.3,0.3,0.5,34.8,78.4,0.8,2.3,0
13,Arsenal,6236,Marouane-Chamakh,1,0,0,0,0.7,72.2,1,0,6.34,0.5,0.1,0.1,0,0.5,0,0.1,0,0.2,0.1,0.7,0,0.5,0.4,7.2,72.2,0.1,0,0.1
13,Arsenal,91879,Carl-Jenkinson,0,1,0,1,0.1,86.2,0,0,6.29,1.7,0.3,1.1,0.7,1.4,0.4,0.2,0,0.7,0.1,0.1,0,0.6,0.7,29.8,86.2,0.6,3,0
13,Arsenal,21064,Park-Chu-Young,0,0,0,0,0,75,0,0,6.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0,1,0
13,Arsenal,32858,Henri-Lansbury,0,0,1,0,0,88.2,0,0,5.97,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,8.5,88.2,0,1,0
13,Arsenal,24366,Armand-Traore,0,0,0,0,0,85.3,0,0,5.90,2,2,0,1,6,2,0,0,0,1,0,0,3,0,34,85.3,0,0,0
13,Arsenal,13819,Nicklas-Bendtner,0,0,0,0,0,77.8,0,0,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77.8,0,0,0
13,Arsenal,3929,Sébastien-Squillaci,0,0,0,0,0,100,0,0,5.06,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,100,0,0,0
